公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,9866871,10903967,10757628,-9.51,-8.28,56723483,57500244,-1.35,-
1102,亞泥,7536507,8435765,7549925,-10.66,-0.17,43797688,39010235,12.27,-
1103,嘉泥,130823,146479,172927,-10.68,-24.34,890444,1000927,-11.03,-
1104,環泥,353927,421251,337575,-15.98,4.84,2381467,2314855,2.87,-
1108,幸福,271998,305274,276298,-10.9,-1.55,1735453,1684245,3.04,-
1109,信大,658066,800417,577408,-17.78,13.96,3572169,2809558,27.14,-
1110,東泥,114080,132249,119405,-13.73,-4.45,781597,792195,-1.33,-
1201,味全,1728231,1809938,1720797,-4.51,0.43,9774563,8815103,10.88,-
1203,味王,574920,531311,498245,8.2,15.38,3077619,2962820,3.87,-
1210,大成,6144976,6390612,5925107,-3.84,3.71,37237915,34797936,7.01,-
1213,大飲,26098,38938,59092,-32.97,-55.83,226004,292200,-22.65,因備貨不及，依實際產量配合市場各大通路所需，造成營收較往年減少情形。
1215,卜蜂,1642385,1768590,1730988,-7.13,-5.11,10185768,10220457,-0.33,-
1216,統一,38858021,38716214,37048407,0.36,4.88,222268920,214645989,3.55,-
1217,愛之味,449669,318595,377313,41.14,19.17,2052220,1974784,3.92,-
1218,泰山,708068,645123,658400,9.75,7.54,3719424,3897246,-4.56,-
1219,福壽,953087,1049658,920626,-9.2,3.52,6011629,5851496,2.73,-
1220,台榮,240545,242992,213619,-1.0,12.6,1306487,1204300,8.48,-
1225,福懋油,887020,857478,865271,3.44,2.51,5111461,5463107,-6.43,-
1227,佳格,2163646,2130222,1879768,1.56,15.1,13407620,12421996,7.93,-
1229,聯華,676790,729961,418537,-7.28,61.7,3251505,2488302,30.67,本公司本年度合併營收成長主因自4月起納入子公司神通電腦及神通資訊營收所致。
1231,聯華食,692963,695419,612393,-0.35,13.15,4149226,3767927,10.11,-
1232,大統益,1336446,1406554,1444955,-4.98,-7.5,8230892,8382090,-1.8,-
1233,天仁,182526,191640,178847,-4.75,2.05,1109274,1095956,1.21,-
1234,黑松,685161,702807,701461,-2.51,-2.32,4151227,4454175,-6.8,-
1235,興泰,3092,3028,2617,2.11,18.15,13371,13391,-0.14,-
1236,宏亞,97300,99992,106199,-2.69,-8.37,820454,898907,-8.72,-
1702,南僑,1613905,1556349,1602919,3.69,0.68,8867390,8930637,-0.7,-
1737,臺鹽,229791,260904,282659,-11.92,-18.7,1394969,1518293,-8.12,-
1301,台塑,18352747,19007532,20558945,-3.44,-10.73,109581363,116643451,-6.05,-
1303,南亞,21989854,24787501,28502591,-11.28,-22.84,142771871,168674081,-15.35,-
1304,台聚,4541760,5127061,5048260,-11.41,-10.03,27994846,30338173,-7.72,-
1305,華夏,1386382,1645849,1286392,-15.76,7.77,7582316,7822650,-3.07,-
1307,三芳,660096,810708,652459,-18.57,1.17,4991350,4458407,11.95,-
1308,亞聚,521248,542154,507832,-3.85,2.64,3395190,2961358,14.64,-
1309,台達化,1348375,1544984,1883620,-12.72,-28.41,9081821,10786896,-15.8,-
1310,台苯,1100791,1152782,1406472,-4.51,-21.73,6249241,8075987,-22.61,-
1312,國喬,1756687,1903657,2225621,-7.72,-21.06,10547276,12287809,-14.16,-
1313,聯成,4986963,5234388,4772075,-4.72,4.5,31298968,30040066,4.19,-
1314,中石化,2967847,2592197,3340088,14.49,-11.14,16435257,18942432,-13.23,-
1315,達新,253354,195678,238539,29.47,6.21,1118231,1176011,-4.91,-
1321,大洋,380211,416766,398664,-8.77,-4.62,2240161,2447247,-8.46,-
