公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,9473250,5000692,10876929,89.43,-12.9,21976083,25356331,-13.33,-
1102,亞泥,5077457,2851105,8318969,78.08,-38.96,13138881,19390605,-32.24,-
1103,嘉泥,179493,150813,166883,19.01,7.55,495334,452391,9.49,-
1104,環泥,479717,414075,437140,15.85,9.73,1253758,1187296,5.59,-
1108,幸福,418037,390288,313093,7.1,33.51,1104720,834347,32.4,-
1109,信大,488590,199776,541582,144.56,-9.78,1165081,1360434,-14.35,-
1110,東泥,146412,115270,147819,27.01,-0.95,387944,417039,-6.97,-
1201,味全,1423557,1108658,1598137,28.4,-10.92,3974342,4540400,-12.46,-
1203,味王,564047,502344,514903,12.28,9.54,1583090,1502182,5.38,-
1210,大成,6233854,5847338,6130106,6.61,1.69,18256726,18278107,-0.11,-
1213,大飲,24268,23944,29047,1.35,-16.45,80066,132398,-39.52,-
1215,卜蜂,1911231,1643656,1686202,16.27,13.34,5241193,5035297,4.08,-
1216,統一,35948254,30787526,36804987,16.76,-2.32,108264865,107775873,0.45,-
1217,愛之味,444287,302786,313572,46.73,41.68,1152481,996280,15.67,-
1218,泰山,661552,505641,599053,30.83,10.43,1904167,1773455,7.37,-
1219,福壽,1060891,911889,1055161,16.33,0.54,2989739,2970407,0.65,-
1220,台榮,222238,178161,208035,24.73,6.82,601910,613283,-1.85,-
1225,福懋油,886030,785185,880257,12.84,0.65,2521292,2477770,1.75,-
1227,佳格,2246948,1493010,1586997,50.49,41.58,6671433,7337166,-9.07,-
1229,聯華,786115,658504,420926,19.37,86.75,2047029,1228654,66.6,本公司本年度合併營收成長主因自108年4月起納入子公司神通電腦及神通資訊營收所致。
1231,聯華食,700011,514965,631653,35.93,10.82,2098046,2118070,-0.94,-
1232,大統益,1364616,1229139,1437562,11.02,-5.07,4073682,4159273,-2.05,-
1233,天仁,117999,147563,180929,-20.03,-34.78,489451,569109,-13.99,-
1234,黑松,593417,524531,543860,13.13,9.11,1949283,2145257,-9.13,-
1235,興泰,1562,1285,1830,21.55,-14.64,4197,4696,-10.62,-
1236,宏亞,142868,86037,94089,66.05,51.84,437389,499949,-12.51,本月增減百分比達51.84%，主係疫情影響造成食物屯積效應，及新品上市促銷活動提升業績。
1702,南僑,1252759,847574,1515983,47.8,-17.36,3592558,4218239,-14.83,-
1737,臺鹽,260465,233536,236758,11.53,10.01,724457,676048,7.16,-
1301,台塑,15400468,12760661,18695341,20.68,-17.62,42019180,53012075,-20.73,-
1303,南亞,23244809,19999005,24967277,16.22,-6.89,65557509,70920119,-7.56,-
1304,台聚,4154619,3643881,4757905,14.01,-12.67,11356370,13487848,-15.8,-
1305,華夏,1279672,1269527,1153354,0.79,10.95,3591215,3227713,11.26,-
1307,三芳,1074419,833964,1025298,28.83,4.79,2657270,2628242,1.1,-
1308,亞聚,499915,430415,612209,16.14,-18.34,1314054,1709605,-23.13,-
1309,台達化,1033774,890685,1602824,16.06,-35.5,2958353,4599991,-35.68,-
1310,台苯,419530,510293,970745,-17.78,-56.78,1698252,2937157,-42.18,"2月疫情爆發,造成原油及石化產品的需求與價格銳減,3月的SM價格較去年同期下跌36%,銷售量下跌25.4%,造成同期營業額減少56.78%."
1312,國喬,1107724,1028691,1647124,7.68,-32.74,3608357,5006124,-27.92,-
1313,聯成,3767808,1753579,6149496,114.86,-38.72,8888435,15365606,-42.15,-
1314,中石化,1568761,1668882,2867391,-5.99,-45.28,5301075,8138031,-34.86,-
1315,達新,192450,160344,192036,20.02,0.21,518209,515215,0.58,-
1321,大洋,394797,343433,358700,14.95,10.06,1096066,1043286,5.05,-
1323,永裕,309627,218708,302503,41.57,2.35,766261,846291,-9.45,-
1324,地球,105320,101024,108686,4.25,-3.09,282887,290939,-2.76,-
