公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1702,南僑化工,182691,208109,197876,-12.21,-7.67,1745325,1708596,2.14
1737,臺鹽,191541,190334,185384,0.63,3.32,1708375,1765557,-3.23
1301,台塑,13070345,14609206,13048763,-10.53,0.16,130988830,146836870,-10.79
1303,南亞塑膠,15644881,15613644,14258887,0.2,9.72,137669327,149825893,-8.11
1304,台聚,737549,922502,1086800,-20.04,-32.13,8450074,10317409,-18.09
1305,華夏,644003,737197,616802,-12.64,4.41,6040972,7159345,-15.62
1307,三芳化工,574837,635203,650990,-9.5,-11.69,5233675,5267512,-0.64
1308,亞聚,359417,438979,431601,-18.12,-16.72,3829014,5118108,-25.18
1309,台達化工,848069,667050,931074,27.13,-8.91,7587042,8316757,-8.77
1310,台苯,1352889,1460894,995777,-7.39,35.86,10885086,9078371,19.9
1312,國喬石化,1603109,1657198,1584046,-3.26,1.2,13500815,14833716,-8.98
1313,聯成,589672,629544,582563,-6.33,1.22,5565058,5555045,0.18
1314,中石化,3273514,3255187,4260319,0.56,-23.16,28118529,33753166,-16.69
1315,達新工業,169212,225538,216497,-24.97,-21.84,1754617,1899275,-7.61
1319,東陽,1060255,1126323,1051958,-5.86,0.78,9567961,9437725,1.37
1321,大洋,425513,442185,385038,-3.77,10.51,3644380,3942295,-7.55
1323,永裕,135395,142230,139492,-4.8,-2.93,1264276,1224026,3.28
1324,地球工業,135796,125884,132547,7.87,2.45,998122,1209678,-17.48
1325,�琱j,70367,75465,77783,-6.75,-9.53,639901,787031,-18.69
1326,台化,20002143,22444303,21822057,-10.88,-8.33,214017729,219934197,-2.69
1339,昭輝,93060,105905,88701,-12.12,4.91,828366,798709,3.71
1715,萬洲化學,389855,464586,480364,-16.08,-18.84,3894676,3453119,12.78
4306,炎洲,485954,495895,417327,-2.0,16.44,4481449,4032917,11.12
1402,遠東新,4828440,5061636,4944615,-4.6,-2.34,46276370,46512233,-0.5
1409,新纖,2020016,2028249,2005904,-0.4,0.7,19816143,20497087,-3.32
1410,南染,30721,29549,34001,3.96,-9.64,261895,280005,-6.46
1413,宏洲纖維,314647,278690,351592,12.9,-10.5,2959508,3385276,-12.57
1414,東和,104095,145726,122454,-28.56,-14.99,1107378,972629,13.85
1416,廣豐,11251,6452,11954,74.38,-5.88,151381,118284,27.98
1417,嘉裕,150876,147037,81838,2.61,84.35,1498334,908611,64.9
1418,東華,179513,198313,266076,-9.47,-32.53,1758137,2271825,-22.61
1419,新紡,73616,44772,110447,64.42,-33.34,562144,632967,-11.18
1423,利華羊毛,51490,66860,73684,-22.98,-30.12,838838,1104231,-24.03
1432,大魯閣,454,455,461,-0.21,-1.51,10313,10758,-4.13
1434,福懋興業,2902059,2903241,2996821,-0.04,-3.16,26661542,27559945,-3.25
1439,中和羊毛,52576,37680,97265,39.53,-45.94,558958,488850,14.34
1440,南紡,1332397,1392176,1669498,-4.29,-20.19,11735736,13252137,-11.44
1441,大東紡織,104351,120419,122319,-13.34,-14.68,1098631,1383528,-20.59
1443,立益紡織,76849,114366,46168,-32.8,66.45,757573,730014,3.77
1444,力麗,3042495,965490,1368936,215.12,122.25,11329421,10396531,8.97
1445,大宇紡織,173288,185049,207050,-6.35,-16.3,1581231,1777255,-11.02
1446,宏和,16226,31123,28929,-47.86,-43.91,248030,463904,-46.53
1447,力鵬,2463718,2345493,2633904,5.04,-6.46,19635595,20332883,-3.42
1449,佳和實業,145497,138143,167610,5.32,-13.19,1463068,1603254,-8.74
1451,年興紡織,942129,1074388,838987,-12.31,12.29,8484597,8304018,2.17
1452,宏益,185537,210169,190093,-11.72,-2.39,1616163,1755871,-7.95
1453,大將,134350,50131,13144,167.99,922.13,406601,189554,114.5
1454,台富,142586,168198,228155,-15.22,-37.5,1645886,2071431,-20.54
1455,集盛,1275691,1524329,1674106,-16.31,-23.79,12983326,14785544,-12.18
1456,怡華,132696,127012,176243,4.47,-24.7,1424963,1616533,-11.85
1457,宜進,358566,441490,493022,-18.78,-27.27,3641209,4738716,-23.16
1459,聯發紡織,251126,254431,293666,-1.29,-14.48,2286863,2147421,6.49
1460,宏遠,607367,505262,611495,20.2,-0.67,4673274,4454345,4.91
1463,強盛染整,40474,35661,42839,13.49,-5.52,337769,426972,-20.89
1464,得力實業,186190,164720,210200,13.03,-11.42,1517750,1407665,7.82
1465,偉全實業,136550,120054,189443,13.74,-27.92,1169700,1504505,-22.25
1466,聚隆,406357,451037,513846,-9.9,-20.91,4046740,4567447,-11.4
1467,南緯實業,270375,311756,328117,-13.27,-17.59,2428744,2636308,-7.87
1468,昶和纖維,20434,39051,55457,-47.67,-63.15,389736,560443,-30.45
1469,理隆纖維,37976,47698,73458,-20.38,-48.3,485315,731388,-33.64
1470,大統染,55224,49032,58778,12.62,-6.04,511688,617677,-17.15
1472,三洋紡,87435,88468,103913,-1.16,-15.85,530213,1014477,-47.73
1473,台南企業,695761,827145,595564,-15.88,16.82,6382939,5600683,13.96
1474,弘裕,239770,239690,300049,0.03,-20.08,2249071,2864177,-21.47
1475,本盟光電,13510,19450,20294,-30.53,-33.42,184998,313549,-40.99
1476,儒鴻,924546,1244623,967428,-25.71,-4.43,9102690,7676332,18.58
1477,聚陽實業,2078543,1158889,1552211,79.35,33.9,11788580,10723373,9.93
4414,如興,205450,212551,169639,-3.34,21.11,1879968,1920720,-2.12
4426,利勤實業,99092,100009,67000,-0.91,47.89,739865,436440,69.52
1503,士電,1122969,1180819,1235531,-4.89,-9.11,11611273,12244542,-5.17
1504,東元電機,2167936,2146195,2288804,1.01,-5.28,19517009,19579947,-0.32
1506,正道,79576,89376,84829,-10.96,-6.19,780779,737675,5.84
1507,永大機電,364358,339249,319292,7.4,14.11,3019425,2795944,7.99
1512,瑞利,319133,169251,239032,88.55,33.51,1813189,1984303,-8.62
1513,中興電,506582,657093,708691,-22.9,-28.51,5456973,5697511,-4.22
1514,亞力電機,321156,326354,299604,-1.59,7.19,2829154,2359122,19.92
1515,力山,347774,189731,298867,83.29,16.36,2287144,1747125,30.9
1517,利奇機械,154255,209309,203360,-26.3,-24.14,1723010,1540719,11.83
1519,華城電機,391720,520857,217328,-24.79,80.24,2805338,3177438,-11.71
1521,大億,318100,305162,422504,4.23,-24.71,3117450,3069808,1.55
1522,堤維西,705447,707908,731342,-0.34,-3.54,6475158,6151553,5.26
1524,耿鼎企業,212536,252435,266200,-15.8,-20.15,2045944,2310650,-11.45
1525,江申工業,126577,110144,101834,14.91,24.29,1100839,993397,10.81
1526,日馳,42078,51099,42479,-17.65,-0.94,436916,471578,-7.35
1527,鑽全,175714,197927,252082,-11.22,-30.29,1984299,2133315,-6.98
1528,恩德,164915,209481,253990,-21.27,-35.07,1887616,2187992,-13.72
1529,樂士,8566,6719,6741,27.48,27.07,62317,86971,-28.34
1530,亞崴機電,279575,294018,241082,-4.91,15.96,2594513,2194064,18.25
1531,高林股,207458,190385,220470,8.96,-5.9,1627651,2875354,-43.39
1533,車王電,81021,115429,120340,-29.8,-32.67,955563,1114240,-14.24
1535,中宇,869911,701708,871106,23.97,-0.13,6781822,5982486,13.36
1536,和大工業,284053,283805,226826,0.08,25.22,2540770,1984517,28.02
1537,廣隆光電,464831,446455,380022,4.11,22.31,3645195,2971614,22.66
1538,正峰新,59087,51368,83578,15.02,-29.3,588134,724941,-18.87
1539,巨庭機械,66711,127624,84717,-47.72,-21.25,1006837,790585,27.35
1540,喬福機械,95430,108883,126761,-12.35,-24.71,1064823,926321,14.95
1541,錩泰,94202,140188,143084,-32.8,-34.16,1061600,773270,37.28
1558,伸興,482572,456101,450747,5.8,7.06,3663890,3364938,8.88
1560,中砂,330590,328344,296697,0.68,11.42,2882410,2919776,-1.27
1568,倉佑,124806,125296,122711,-0.39,1.7,1095730,1034840,5.88
1583,程泰,186119,202980,251120,-8.3,-25.88,2169497,1820483,19.17
2049,上銀科技,1042813,1032444,1354030,1.0,-22.98,8406744,10339460,-18.69
2228,劍麟,147964,142462,124345,3.86,18.99,1234744,1175438,5.04
2231,為升,97233,104852,82044,-7.26,18.51,882602,754744,16.94
2371,大同,2532632,2464773,3168295,2.75,-20.06,24719505,29392724,-15.89
3167,大量科技,133596,135401,225064,-1.33,-40.64,1631446,1385941,17.71
4526,東台,513949,402467,395846,27.69,29.83,3467824,5211511,-33.45
4532,瑞智精密,495830,525168,498487,-5.58,-0.53,5062533,4274309,18.44
6605,帝寶工業,743647,770399,788776,-3.47,-5.72,7141995,7452209,-4.16
8222,寶一科技,50953,74361,48049,-31.47,6.04,548218,471799,16.19
8374,羅昇,110087,110161,136242,-0.06,-19.19,1072494,1284565,-16.5
8996,高力,178335,188508,164588,-5.39,8.35,1252432,1039444,20.49
1603,華電,227765,216455,441749,5.22,-48.44,2025891,2489914,-18.63
1604,聲寶,749990,767497,598764,-2.28,25.25,8371305,6653646,25.81
1605,華新,5386644,6103672,6434264,-11.74,-16.28,53340310,57890125,-7.85
1608,華榮,788371,737346,1086610,6.92,-27.44,7680765,7643682,0.48
1609,大亞電線,916558,770318,840902,18.98,8.99,7201824,6846304,5.19
1611,中電,604231,598228,621674,1.0,-2.8,5301690,4969141,6.69
1612,宏泰,380942,403508,523891,-5.59,-27.28,4034348,4591099,-12.12
1613,台一,442930,448650,572204,-1.27,-22.59,4348656,4862769,-10.57
1614,三洋電,369879,442923,474654,-16.49,-22.07,5646614,5041866,11.99
1615,大山,280234,335860,354806,-16.56,-21.01,2943157,3222906,-8.68
1616,億泰,243522,238285,313325,2.19,-22.27,2423416,3064320,-20.91
1617,榮星電線,302217,311788,412828,-3.06,-26.79,2902599,3832208,-24.25
1618,合機公司,201338,616645,283475,-67.34,-28.97,3039679,2702879,12.46
4930,燦星網通,34061,53463,47176,-36.29,-27.8,625924,671373,-6.76
1316,上曜,33264,25675,22567,29.55,47.4,208554,142759,46.08
1704,榮化,2313737,2374445,2181129,-2.55,6.07,21930974,23234577,-5.61
1708,東鹼,279206,311936,246121,-10.49,13.44,2397362,2034734,17.82
1709,和益化工,801524,821411,681186,-2.42,17.66,7974701,7752404,2.86
1710,東聯,970591,916444,1263712,5.9,-23.19,9225301,10523852,-12.33
1711,永光化學,472715,529721,432520,-10.76,9.29,4678356,4140744,12.98
1712,興農,845560,785194,716515,7.68,18.01,6179165,5575952,10.81
1713,國化,49224,58812,51949,-16.3,-5.24,470660,439655,7.05
1714,和桐化學,1112728,565388,1442149,96.8,-22.84,9470839,10125304,-6.46
1717,長興材料,1341946,1459446,1517139,-8.05,-11.54,12683462,14054817,-9.75
1718,中纖,1172387,1506317,1394931,-22.16,-15.95,11948392,13039707,-8.36
1721,三晃,131026,136071,136161,-3.7,-3.77,1147307,1293583,-11.3
1722,台肥,1358833,1212964,1658938,12.02,-18.09,12411532,12588281,-1.4
1723,中碳,707333,706591,721315,0.1,-1.93,6520277,6846102,-4.75
1724,台硝,212109,219903,216436,-3.54,-1.99,1790086,1946875,-8.05
1725,元禎,715775,781139,647987,-8.36,10.46,6788051,7174487,-5.38
1726,永記造漆,555618,519094,482179,7.03,15.23,4833258,4782985,1.05
1727,中華化學,177469,210036,159844,-15.5,11.02,1637994,1539152,6.42
1730,花仙子,97703,92068,102336,6.12,-4.52,832078,764578,8.82
1732,毛寶,56239,54846,49611,2.53,13.35,516548,546443,-5.47
1735,日勝化,150711,157939,139971,-4.57,7.67,1411981,1456619,-3.06
1773,勝一化工,518501,546153,568480,-5.06,-8.79,4964012,5021863,-1.15
4720,德淵企業,94120,136217,113928,-30.9,-17.38,1155394,1157311,-0.16
4722,國精化學,326739,350280,270050,-6.72,20.99,3047054,2233051,36.45
4725,信昌化,2270258,2176137,2183244,4.32,3.98,19191473,21808558,-12.0
4733,上緯企業,94520,120001,116614,-21.23,-18.94,1307831,1272249,2.79
4755,三福化工,289158,301224,142700,-4.0,102.63,2706972,2954407,-8.37
1701,中化,249833,229185,274824,9.0,-9.09,2100725,2340860,-10.25
1707,葡萄王,250281,233023,201330,7.4,24.31,2079750,1777318,17.01
1720,生達化學,166405,186177,156595,-10.62,6.26,1600870,1513245,5.79
1729,必翔實業,80600,105434,92825,-23.55,-13.16,1002924,927028,8.18
1731,美吾華,166979,170360,192084,-1.98,-13.06,1575681,1696965,-7.14
1733,五鼎,142398,153742,192605,-7.37,-26.06,1544119,1378717,11.99
1734,杏輝藥品,147183,156664,133733,-6.05,10.05,1344116,1178980,14.0
1736,喬山健康,1143784,954368,995866,19.84,14.85,6152678,5557395,10.71
1762,中化合成,111921,130188,103038,-14.03,8.62,1062045,863524,22.98
1783,和康生技,16302,20244,14782,-19.47,10.28,172936,136842,26.37
1786,科妍,19081,17519,13229,8.91,44.23,124838,101688,22.76
1789,台灣神隆,409077,433809,362691,-5.7,12.78,3168179,2821300,12.29
3164,景岳生技,15840,12491,15348,26.81,3.2,118774,137105,-13.37
3705,永信,18411,60197,37920,-69.41,-51.44,390424,446240,-12.5
4104,佳醫,240467,269495,260686,-10.77,-7.75,2312712,2345544,-1.39
4106,雃博,89835,115831,137460,-22.44,-34.64,1007654,1164649,-13.48
4108,懷特,15852,15537,14158,2.02,11.96,128088,101472,26.22
4119,旭富製藥,104333,104965,87948,-0.6,18.63,953227,766245,24.4
4133,亞諾法,34193,41015,40913,-16.63,-16.42,346508,352725,-1.76
4142,國光生技,72834,6724,77125,983.19,-5.56,231569,211828,9.31
4164,承業醫,59062,85695,74700,-31.07,-20.93,352131,423976,-16.94
4737,華廣,110864,125292,123940,-11.51,-10.55,1019742,968694,5.26
4746,台耀,218271,247688,250572,-11.87,-12.89,1929803,1915844,0.72
1802,台玻,1084014,1053263,1148625,2.91,-5.62,9974651,11130458,-10.38
1806,冠軍,252925,274288,278719,-7.78,-9.25,2371440,2135404,11.05
1809,中釉,163804,138765,126238,18.04,29.75,1301894,1189469,9.45
1810,和成,223909,254239,224580,-11.92,-0.29,2287279,2145958,6.58
1817,凱撒衛浴,70141,80398,74851,-12.75,-6.29,657311,648175,1.4
1902,台紙,340020,378590,715786,-10.18,-52.49,3184325,3999091,-20.37
1903,士紙,160338,169245,187774,-5.26,-14.61,1572640,1794079,-12.34
1904,正隆,1962751,2149941,2080165,-8.7,-5.64,18799884,17866383,5.22
1905,華紙,471750,420684,529119,12.13,-10.84,4543266,4728221,-3.91
1906,寶隆,54844,56480,60720,-2.89,-9.67,339777,305861,11.08
1907,永豐餘,1290634,1375407,1457859,-6.16,-11.47,12631733,13500332,-6.43
1909,榮成,509994,572601,560276,-10.93,-8.97,4822142,5214484,-7.52
1532,勤美,284355,354446,424826,-19.77,-33.06,3571985,3608602,-1.01
2002,中鋼,15200826,16828532,20495055,-9.67,-25.83,160817367,182006302,-11.64
2006,東和鋼鐵,2655852,2643517,3232903,0.46,-17.84,28156589,28870190,-2.47
2007,燁興公司,577373,656671,680297,-12.07,-15.12,6358771,8325423,-23.62
2008,高興昌,78561,90341,392556,-13.03,-79.98,1861470,4173997,-55.4
2009,第一伸銅,290484,364578,429933,-20.32,-32.43,3279830,4537091,-27.71
2010,春源鋼鐵,1347520,1316443,1487314,2.36,-9.39,13528942,13091201,3.34
2012,春雨,302229,320714,392487,-5.76,-22.99,2983179,3499376,-14.75
2013,中鋼構,1164848,1027537,1298057,13.36,-10.26,10390857,10289442,0.98
2014,中鴻,3092777,2806428,4589462,10.2,-32.61,31820702,35339820,-9.95
2015,豐興鋼鐵,2172295,2470021,3153801,-12.05,-31.12,25939849,28489613,-8.94
2017,官田鋼,404536,417385,529014,-3.07,-23.53,4255902,4922912,-13.54
2020,美亞鋼管,394332,381815,459950,3.27,-14.26,3692341,4247097,-13.06
2022,聚亨,117190,139106,163309,-15.75,-28.24,1877221,1945932,-3.53
2023,燁輝,2170135,2250360,2765832,-3.56,-21.53,20893736,25023446,-16.5
2024,志聯工業,110458,124918,140453,-11.57,-21.35,1230218,1550472,-20.65
2025,千興,147670,251500,390972,-41.28,-62.23,2064595,5475378,-62.29
2027,大成鋼,794658,868303,958098,-8.48,-17.05,7331169,8289820,-11.56
2028,威致鋼鐵,537424,939435,754840,-42.79,-28.8,7243257,8062185,-10.15
2029,盛餘,1027771,1066441,1461082,-3.62,-29.65,11798476,13497395,-12.58
2030,彰源,953926,998213,1297184,-4.43,-26.46,9697502,11838157,-18.08
2031,新光鋼,619538,529383,662702,17.03,-6.51,5448773,5865939,-7.11
2032,新鋼工業,391380,341757,391792,14.51,-0.1,3213070,3806956,-15.6
2033,佳大世界,76330,80220,92320,-4.84,-17.32,797906,813564,-1.92
2034,允強,1914646,2046365,2250901,-6.43,-14.93,18808693,20760432,-9.4
2038,海光企業,985826,903966,1043045,9.05,-5.48,9827308,10744966,-8.54
3004,豐達科技,166234,75987,130953,118.76,26.94,938737,669556,40.2
5007,三星科技,363501,425797,542850,-14.63,-33.03,3976132,4695292,-15.31
9958,世紀鋼構,241073,156185,115966,54.35,107.88,2328751,1292473,80.17
2101,南港輪胎,347690,417908,532343,-16.8,-34.68,4666731,4792871,-2.63
2102,泰豐輪胎,379243,413421,619535,-8.26,-38.78,4292530,5427921,-20.91
2103,台橡,1303681,1606169,1875426,-18.83,-30.48,13362673,15481155,-13.68
2104,中橡,436845,424981,620299,2.79,-29.57,4462355,4636494,-3.75
2105,正新,2054683,2202923,2288278,-6.72,-10.2,18904055,17864982,5.81
2106,建大,459769,575909,498653,-20.16,-7.79,4973906,4594841,8.24
2107,厚生,184463,249247,196714,-25.99,-6.22,2599024,2800476,-7.19
2108,南帝化工,454294,441879,551042,2.8,-17.55,4263087,5048354,-15.55
2109,華豐橡膠,205902,236429,210220,-12.91,-2.05,1883937,1858252,1.38
2114,鑫永銓,195809,193804,161343,1.03,21.36,1649749,1493723,10.44
2201,裕隆汽車,2694391,2238698,3650790,20.35,-26.19,27726522,30663498,-9.57
2204,中華汽車,2559149,2305928,2875277,10.98,-10.99,27757998,28580597,-2.87
2206,三陽工業,2157003,2074035,2137160,4.0,0.92,18259473,18658011,-2.13
2207,和泰汽車,6955551,6353255,6970550,9.48,-0.21,67491892,61031512,10.58
2227,裕隆日產,2217324,1843970,2690283,20.24,-17.58,23781042,25062147,-5.11
1437,勤益投控,70898,75825,91131,-6.49,-22.2,686727,997917,-31.18
2302,麗正,25931,32574,30086,-20.39,-13.81,262108,263364,-0.47
2303,聯電,9113111,9798969,8176522,-6.99,11.45,79910347,81454285,-1.89
2311,日月光,6589673,6422218,5917335,2.6,11.36,53657597,51849604,3.48
2325,矽品,4909213,4999446,4950303,-1.8,-0.83,43575650,41954161,3.86
2329,華泰電子,742310,790650,819841,-6.11,-9.45,7640543,7658459,-0.23
2330,台積電,42816800,48896013,32860849,-12.43,30.29,370386266,315213115,17.5
2337,旺宏,2532795,2412062,2331094,5.0,8.65,18145505,19429917,-6.61
2338,光罩,117953,149371,140663,-21.03,-16.14,1252299,1370313,-8.61
2342,茂矽,73692,139233,286459,-47.07,-74.27,1534735,3031826,-49.37
2344,華邦電,2119809,2159503,2275911,-1.83,-6.85,19183313,21497634,-10.76
2351,順德,516813,618989,644712,-16.5,-19.83,5184477,6148979,-15.68
2363,矽統科技,96355,52483,74990,83.59,28.49,334908,1342104,-75.04
2369,菱生,479229,508510,410018,-5.75,16.87,4448795,4575095,-2.76
2379,瑞昱,2330642,2162743,1674609,7.76,39.17,18436115,16743122,10.11
2388,威盛電子,280764,246006,324440,14.12,-13.46,2589588,3371377,-23.18
2401,凌陽科技,290070,304728,277705,-4.81,4.45,2429720,2771837,-12.34
2408,南亞科,1863664,2110371,2570491,-11.69,-27.49,25452430,29523089,-13.78
2434,統懋,39368,45652,61239,-13.76,-35.71,353639,590415,-40.1
2436,偉詮電,177514,177229,174628,0.16,1.65,1504490,1616693,-6.94
2441,超豐電子,724143,826231,624134,-12.35,16.02,7051461,6839122,3.1
2449,京元電,1205037,1202864,950597,0.18,26.76,9410189,8699905,8.16
2451,創見資訊,2326580,2086968,2799406,11.48,-16.89,18711245,22273250,-15.99
2454,聯發科,7540328,6043974,5194291,24.75,45.16,45250358,39867638,13.5
2458,義隆,718452,624905,433051,14.96,65.9,5372781,3928961,36.74
2481,強茂,438157,493958,392181,-11.29,11.72,3830001,3978218,-3.72
3006,晶豪科技,437236,502455,486321,-12.98,-10.09,4005248,4298909,-6.83
3014,聯陽,334684,320563,298766,4.4,12.02,2848349,3008623,-5.32
3016,嘉晶,85799,84869,49603,1.09,72.97,542793,690312,-21.36
3034,聯詠,3615270,3462199,2915485,4.42,24.0,26310191,26672648,-1.35
3035,智原,813707,852325,452218,-4.53,79.93,6033620,4034015,49.56
3041,揚智,533937,344511,375280,54.98,42.27,3817475,2543339,50.09
3054,萬國科技,227722,155572,298057,46.37,-23.59,2211146,1296829,70.5
3094,聯傑國際,27748,32302,23354,-14.09,18.81,266055,269595,-1.31
3189,景碩科技,1413798,1516976,1543318,-6.8,-8.39,13096863,12426949,5.39
3257,虹冠電,48024,48931,47047,-1.85,2.07,406174,420206,-3.33
3443,創意電子,894031,1120815,1045704,-20.23,-14.5,6782484,6802343,-0.29
3474,華亞科,2798794,2859388,2882261,-2.11,-2.89,26183517,28687082,-8.72
3519,綠能,380631,661609,1128307,-42.46,-66.26,7696469,15802759,-51.29
3532,台勝科,981593,1013118,677191,-3.11,44.95,7353488,6810338,7.97
3545,敦泰,511229,476763,370688,7.22,37.91,3110653,3278073,-5.1
3559,全智科,83458,80811,84506,3.27,-1.24,785274,787600,-0.29
3579,尚志,35272,38314,33875,-7.93,4.12,340304,504970,-32.6
3583,辛耘,261286,173787,238693,50.34,9.46,1287754,1181448,8.99
3588,通嘉,98231,104052,84160,-5.59,16.71,843252,761174,10.78
3598,奕力,1064688,1119788,1049065,-4.92,1.48,7800864,6432536,21.27
3686,達能,50051,55458,259820,-9.74,-80.73,790303,3583885,-77.94
4919,新唐科技,548849,625471,562962,-12.25,-2.5,5631309,5582507,0.87
4952,凌通科技,260311,361342,265398,-27.95,-1.91,2347688,2729034,-13.97
5269,祥碩科技,123601,146736,127474,-15.76,-3.03,1312806,1126491,16.53
5285,界霖,130714,159123,142642,-17.85,-8.36,1287863,1544817,-16.63
5305,敦南科技,590242,610292,638919,-3.28,-7.61,5226512,5552265,-5.86
5471,松翰科技,231501,290232,261348,-20.23,-11.42,2632688,2723482,-3.33
6202,盛群,261790,308006,253869,-15.0,3.12,2542183,2598117,-2.15
6239,力成,1862233,1788453,3174856,4.12,-41.34,19490845,28609900,-31.87
6243,迅杰,89518,73517,81082,21.76,10.4,674258,758835,-11.14
6257,矽格,396591,401631,348917,-1.25,13.66,3251955,3273508,-0.65
6271,同欣電子,643545,720688,531534,-10.7,21.07,4998821,4656119,7.36
6286,立錡,972564,965133,921862,0.76,5.49,8428845,8222606,2.5
8016,矽創電子,453768,471289,360105,-3.71,26.0,3568188,3270237,9.11
8081,致新,447734,434516,435082,3.04,2.9,3612042,3753489,-3.76
8110,華東,643815,651870,631373,-1.23,1.97,5729686,6037706,-5.1
8131,福懋科技,748872,861666,961560,-13.09,-22.11,8356508,9166171,-8.83
8150,南茂科技,1455396,1533597,1369218,-5.09,6.29,12687720,11864867,6.93
8261,富鼎,186435,209062,252046,-10.82,-26.03,1843719,2314405,-20.33
8271,宇瞻科技,619778,571394,998962,8.46,-37.95,5636626,6914487,-18.48
2301,光寶科技,6567954,6081082,7724682,8.0,-14.97,57331323,72942760,-21.4
2305,全友電腦,12595,14802,8970,-14.91,40.41,121736,114749,6.08
2324,仁寶電腦,59270502,46498202,53784994,27.46,10.19,440897092,494786591,-10.89
2331,精英,4522664,4037051,4936449,12.02,-8.38,35565824,44506858,-20.08
2352,佳世達,6990035,6598230,6203401,5.93,12.68,58016071,49601265,16.96
2353,宏��,37604632,26706843,39966094,40.8,-5.9,280587962,300503756,-6.62
2356,英業達,26768305,21226478,32989651,26.1,-18.85,233463322,251016903,-6.99
2357,華碩,33762503,32005867,31227682,5.48,8.11,269447148,231944043,16.16
2358,廷鑫,82113,55375,48861,48.28,68.05,392176,417657,-6.1
2361,鴻友科技,57597,50605,87906,13.81,-34.47,533663,759223,-29.7
2362,藍天,1155271,1010239,943711,14.35,22.41,8810833,8413361,4.72
2364,倫飛電腦,78346,108472,186314,-27.77,-57.94,923691,1397811,-33.91
2365,昆盈企業,716845,670323,806390,6.94,-11.1,5738726,6046310,-5.08
2376,技嘉,4429536,4386150,3930558,0.98,12.69,31702992,34347483,-7.69
2377,微星科技,5767013,6647722,6618076,-13.24,-12.85,49390642,58379711,-15.39
2380,虹光精密,318379,238665,266276,33.39,19.56,2118088,2140152,-1.03
2382,廣達,82640908,82945526,88438772,-0.36,-6.55,706539747,765866525,-7.74
2385,群光電子,2121336,1987380,1781506,6.74,19.07,14759441,13009504,13.45
2387,精元電腦,124975,110830,172712,12.76,-27.63,1324746,1416233,-6.45
2395,研華,1680236,1852441,1629983,-9.29,3.08,14729224,14209256,3.65
2397,友通資訊,169293,172481,129465,-1.84,30.76,1259379,1147614,9.73
2399,映泰,397565,388523,564449,2.32,-29.56,3792127,5513538,-31.22
2405,浩鑫,282217,153264,177345,84.13,59.13,1588340,1911489,-16.9
2417,圓剛,100636,89780,156323,12.09,-35.62,979486,1395472,-29.8
2424,隴華電子,8174,3501,16349,133.47,-50.0,72166,105723,-31.74
2425,承啟,221426,201966,31271,9.63,608.08,1415472,599734,136.01
2442,新美齊,77433,45452,48487,70.36,59.69,448094,345441,29.71
2465,麗臺科技,150326,198749,265416,-24.36,-43.36,1675631,1820643,-7.96
3002,歐格電子,50227,31008,33107,61.98,51.71,416038,301768,37.86
