公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,5964991,6131670,3632053,-2.71,64.23,12096661,10207643,18.5,本期較同期增加係因銷量及銷價增加
1102,亞泥,3049461,4162130,2595177,-26.73,17.5,7211591,7661239,-5.86,-
1103,嘉泥,171513,232657,143549,-26.28,19.48,404170,340877,18.56,-
1104,環泥,308357,363865,298112,-15.25,3.43,672222,671423,0.11,-
1108,幸福,232100,316773,249352,-26.72,-6.91,548873,597618,-8.15,-
1109,信大,174572,333060,137176,-47.58,27.26,507632,475934,6.66,-
1110,東泥,115850,104003,99952,11.39,15.9,219853,240414,-8.55,-
1201,味全,1127074,1213521,1063098,-7.12,6.01,2340595,2276199,2.82,-
1203,味王,472692,543487,481019,-13.02,-1.73,1016180,1033790,-1.7,-
1210,大成,5549618,6274308,5436415,-11.55,2.08,11823926,11732889,0.77,-
1213,大飲,46859,78483,40460,-40.29,15.81,125342,116584,7.51,-
1215,卜蜂,1415146,1647288,1272939,-14.09,11.17,3062434,2695272,13.62,-
1216,統一,28430863,34772056,30528301,-18.23,-6.87,63202919,70925174,-10.88,-
1217,愛之味,257183,391125,277750,-34.24,-7.4,648308,641127,1.12,-
1218,泰山,526314,699446,505213,-24.75,4.17,1225760,1230401,-0.37,-
1219,福壽,856122,1008902,856686,-15.14,-0.06,1865024,1756047,6.2,-
1220,台榮,132487,191334,160753,-30.75,-17.58,323821,404177,-19.88,-
1225,福懋油,767569,889754,734483,-13.73,4.5,1657323,1671764,-0.86,-
1227,佳格,1414397,3473609,1656304,-59.28,-14.6,4888004,5961810,-18.01,-
1229,聯華,332673,395780,351095,-15.94,-5.24,728453,842604,-13.54,-
1231,聯華食,503680,681056,445400,-26.04,13.08,1184736,1176583,0.69,-
1232,大統益,1254503,1604792,1132783,-21.82,10.74,2859294,2525039,13.23,-
1233,天仁,148173,240083,178691,-38.28,-17.07,388256,397724,-2.38,-
1234,黑松,654021,940172,560719,-30.43,16.63,1594193,1254262,27.1,-
1235,興泰,2819,3561,8100,-20.83,-65.19,6380,12662,-49.61,"公司轉型以生產水產飼料為主,1-2月天氣寒冷為水產淡季,故營收較低"
1236,宏亞,106142,224932,132389,-52.81,-19.82,331074,462777,-28.45,-
