公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,6575590,8543685,8921719,-23.03,-26.29,6575590,8921719,-26.29,-
1102,亞泥,5066062,5867232,6851825,-13.65,-26.06,5066062,6851825,-26.06,-
1103,嘉泥,197328,250322,310280,-21.17,-36.4,197328,310280,-36.4,-
1104,環泥,373311,477626,520536,-21.84,-28.28,373311,520536,-28.28,-
1108,幸福,348266,428034,518826,-18.63,-32.87,348266,518826,-32.87,-
1109,信大,338758,359897,436111,-5.87,-22.32,338758,436111,-22.32,-
1110,東泥,140339,173766,189102,-19.23,-25.78,140339,189102,-25.78,-
1201,味全,1213101,1223504,1657494,-0.85,-26.81,1213101,1657494,-26.81,-
1203,味王,552771,627208,586777,-11.86,-5.79,552771,586777,-5.79,-
1210,大成,6296474,6765203,7571531,-6.92,-16.84,6296474,7571531,-16.84,-
1213,大飲,76124,50070,83110,52.03,-8.4,76124,83110,-8.4,-
1215,卜蜂,1422333,1424331,1546997,-0.14,-8.05,1422333,1546997,-8.05,-
1216,統一,40396873,30286188,38864361,33.38,3.94,40396873,38864361,3.94,-
1217,愛之味,363377,247994,340294,46.52,6.78,363377,340294,6.78,愛之味104年9月17日喪失對第一生技(股)公司控制權，104年9月17日起該公司營收不納入愛之味合併營收。
1218,泰山,725188,546098,755977,32.79,-4.07,725188,755977,-4.07,-
1219,福壽,899361,859986,833595,4.57,7.88,899361,833595,7.88,-
1220,台榮,243424,261098,348898,-6.76,-30.23,243424,348898,-30.23,-
1225,福懋油,937281,934399,1057958,0.3,-11.4,937281,1057958,-11.4,-
1227,佳格,4305506,2542983,3651021,69.3,17.92,4305506,3651021,17.92,-
1229,聯華,491509,467503,475937,5.13,3.27,491509,475937,3.27,-
1231,聯華食,731183,609416,702390,19.98,4.09,731183,702390,4.09,-
1232,大統益,1392257,1552838,1927160,-10.34,-27.75,1392257,1927160,-27.75,-
1233,天仁,219033,174397,204242,25.59,7.24,219033,204242,7.24,-
1234,黑松,693543,615216,437550,12.73,58.5,693543,437550,58.5,主係新增代理銷售金酒公司50度以上金門高粱酒所致。
1235,興泰,4568,8730,6766,-47.67,-32.48,4568,6766,-32.48,-
1236,宏亞,330388,282745,376832,16.85,-12.32,330388,376832,-12.32,-
1702,南僑,1437843,1463182,1350107,-1.73,6.49,1437843,1350107,6.49,-
1737,臺鹽,242196,213271,214387,13.56,12.97,242196,214387,12.97,-
1301,台塑,14158452,14851313,16977147,-4.66,-16.6,14158452,16977147,-16.6,-
1303,南亞,21149257,21788696,27339257,-2.93,-22.64,21149257,27339257,-22.64,-
1304,台聚,4232007,4133338,4359804,2.38,-2.93,4232007,4359804,-2.93,-
1305,華夏,1198151,1027555,1116717,16.6,7.29,1198151,1116717,7.29,-
1307,三芳,971281,820812,981173,18.33,-1.0,971281,981173,-1.0,-
1308,亞聚,431933,386574,371364,11.73,16.3,431933,371364,16.3,-
1309,台達化,1256289,1348640,1364250,-6.84,-7.91,1256289,1364250,-7.91,-
1310,台苯,1108849,1078653,540777,2.79,105.04,1108849,540777,105.04,"本期營收增加為568,072仟元，主要係苯乙烯銷售量增加、售價上揚及匯率影響所致。"
1312,國喬,1411633,1473028,1470353,-4.16,-3.99,1411633,1470353,-3.99,-
1313,聯成,3243164,3507584,4183581,-7.53,-22.47,3243164,4183581,-22.47,-
1314,中石化,1860232,1823479,2515912,2.01,-26.06,1860232,2515912,-26.06,-
1315,達新,258668,213875,242316,20.94,6.74,258668,242316,6.74,-
1321,大洋,331467,323213,435917,2.55,-23.96,331467,435917,-23.96,-
1323,永裕,263208,289539,275177,-9.09,-4.34,263208,275177,-4.34,-
1324,地球,98013,103029,111771,-4.86,-12.3,98013,111771,-12.3,-
1325,恆大,87387,108021,102640,-19.1,-14.86,87387,102640,-14.86,-
1326,台化,24629815,26170977,26954148,-5.88,-8.62,24629815,26954148,-8.62,-
4306,炎洲,1441460,1450038,1557696,-0.59,-7.46,1441460,1557696,-7.46,-
1402,遠東新,17841430,19807162,18046515,-9.92,-1.13,17841430,18046515,-1.13,-
1409,新纖,3033362,3135558,3135778,-3.25,-3.26,3033362,3135778,-3.26,-
1410,南染,46890,52231,46551,-10.22,0.72,46890,46551,0.72,-
1413,宏洲,154599,223438,175980,-30.8,-12.14,154599,175980,-12.14,-
1414,東和,54676,105483,108825,-48.16,-49.75,54676,108825,-49.75,-
1417,嘉裕,324581,262708,327544,23.55,-0.9,324581,327544,-0.9,-
1418,東華,150115,186246,113655,-19.39,32.07,150115,113655,32.07,-
1419,新紡,96686,91018,82191,6.22,17.63,96686,82191,17.63,-
1423,利華,54333,41229,57108,31.78,-4.85,54333,57108,-4.85,-
1434,福懋,3480744,3292087,3600445,5.73,-3.32,3480744,3600445,-3.32,-
1439,中和,47620,15794,36330,201.5,31.07,47620,36330,31.07,-
