公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,10327799,9677933,9875888,6.71,4.57,68917483,62989351,9.41,-
1102,亞泥,6647943,6899620,5942364,-3.64,11.87,44139778,38064867,15.95,-
1103,嘉泥,246735,222444,294434,10.92,-16.2,2155637,2086769,3.3,-
1104,環泥,491532,479702,453397,2.46,8.41,3327078,2918747,13.98,-
1108,幸福,413460,412580,439572,0.21,-5.94,2909014,2754774,5.59,-
1109,信大,358231,453047,289932,-20.92,23.55,3043379,2216344,37.31,本月營收增加係因大陸子公司銷售水泥數量增加。
1110,東泥,161173,161089,184526,0.05,-12.65,1165482,1132403,2.92,-
1201,味全,2795122,2444614,2831715,14.33,-1.29,16835762,17261770,-2.46,-
1203,味王,646386,527696,527694,22.49,22.49,3648462,3621388,0.74,-
1210,大成,7456796,6985580,7294503,6.74,2.22,52008763,49500250,5.06,-
1213,大飲,103223,66057,98809,56.26,4.46,427518,432840,-1.22,-
1215,卜蜂,1487997,1406194,1535031,5.81,-3.06,9955618,10119110,-1.61,-
1216,統一,37878264,36462432,39146498,3.88,-3.23,252576005,250099020,0.99,-
1217,愛之味,592324,442173,536326,33.95,10.44,2546824,2553038,-0.24,-
1218,泰山,941679,795129,858924,18.43,9.63,5398707,5680373,-4.95,-
1219,福壽,930389,782352,960546,18.92,-3.13,5987302,5966688,0.34,-
1220,台榮,344068,293762,322204,17.12,6.78,1904649,1962499,-2.94,-
1225,福懋油,1043879,974147,1195864,7.15,-12.7,7091811,8342430,-14.99,-
1227,佳格,1867907,1615286,1517650,15.63,23.07,11795741,11035309,6.89,-
1229,聯華,461606,412791,469008,11.82,-1.57,3039242,3050051,-0.35,-
1231,聯華食,650409,528554,512248,23.05,26.97,3320404,3166792,4.85,-
1232,大統益,1818232,1674583,1637771,8.57,11.01,12748072,11502134,10.83,-
1233,天仁,168328,168795,170402,-0.27,-1.21,1241612,1170366,6.08,-
1234,黑松,733160,526549,748362,39.23,-2.03,3437658,3941969,-12.79,-
1235,興泰,10411,34327,20309,-69.67,-48.73,111320,150124,-25.84,-
1236,宏亞,179418,146972,172541,22.07,3.98,1311581,1379204,-4.9,-
1702,南僑,1208800,1279456,1163292,-5.52,3.91,8356494,7496720,11.46,-
1737,臺鹽,236215,216382,206681,9.16,14.28,1509420,1382426,9.18,-
1301,台塑,19948042,19670957,18160761,1.4,9.84,130966893,124495082,5.19,-
1303,南亞,29625737,27641305,26722335,7.17,10.86,190314718,175022047,8.73,-
1304,台聚,5489302,5327745,5117998,3.03,7.25,35557013,33229672,7.0,-
1305,華夏,1172871,1294015,1235010,-9.36,-5.03,8879247,8425141,5.38,-
1307,三芳,871266,757551,887116,15.01,-1.78,6399185,6031891,6.08,-
1308,亞聚,512931,486416,477431,5.45,7.43,3425065,3054258,12.14,-
1309,台達化,1960440,1812414,1945341,8.16,0.77,12045856,12088886,-0.35,-
1310,台苯,1672940,1430148,2006782,16.97,-16.63,11772852,12574058,-6.37,-
1312,國喬,2190379,2216460,2365747,-1.17,-7.41,14512217,15437036,-5.99,-
1313,聯成,4040501,4484968,4336770,-9.91,-6.83,31280839,29642113,5.52,-
1314,中石化,2909904,2836511,3023583,2.58,-3.75,20060469,20022450,0.18,-
1315,達新,269955,289081,539920,-6.61,-50.0,1660027,1955470,-15.1,-
1321,大洋,519928,505187,512260,2.91,1.49,3346606,3346821,-0.0,-
1323,永裕,293035,281364,299287,4.14,-2.08,1948310,1892987,2.92,-
1324,地球,127604,128740,114870,-0.88,11.08,855008,861306,-0.73,-
1325,恆大,80478,84996,96180,-5.31,-16.32,649365,613721,5.8,-
1326,台化,36554138,36665596,35151128,-0.3,3.99,247896020,245547664,0.95,-
4306,炎洲,1701017,1734034,1673953,-1.9,1.61,11717910,11316334,3.54,-
1402,遠東新,19486324,20064223,19968707,-2.88,-2.41,136304086,138669743,-1.7,-
1409,新纖,3670574,3370210,4097563,8.91,-10.42,25733143,25064772,2.66,-
1410,南染,61395,59078,54759,3.92,12.11,372717,353433,5.45,-
1413,宏洲,309567,282181,415474,9.7,-25.49,2154390,2777978,-22.44,-
1414,東和,127557,85445,151590,49.28,-15.85,734542,806356,-8.9,-
1417,嘉裕,269975,271094,278386,-0.41,-3.02,1889417,1942104,-2.71,-
1418,東華,153487,181874,183606,-15.6,-16.4,1111496,1052657,5.58,-
1419,新紡,75040,93891,50920,-20.07,47.36,623521,520572,19.77,-
1423,利華,70634,73001,61902,-3.24,14.1,405346,508020,-20.21,-
1434,福懋,3969838,4210426,3823785,-5.71,3.81,28977045,28185210,2.8,-
1439,中和,42398,38977,32459,8.77,30.62,220236,252876,-12.9,-
1440,南紡,1923041,1705251,1991106,12.77,-3.41,11724231,12614371,-7.05,-
1441,大東,145510,102717,98762,41.66,47.33,792995,747918,6.02,-
1443,立益,236010,136633,269122,72.73,-12.3,1066198,1217421,-12.42,-
1444,力麗,923713,1062698,1150264,-13.07,-19.69,6771589,7222024,-6.23,-
1445,大宇,146070,150408,190582,-2.88,-23.35,1090935,1237419,-11.83,-
1446,宏和,50446,58745,70695,-14.12,-28.64,441425,481445,-8.31,-
1447,力鵬,1876370,1802963,2089900,4.07,-10.21,13935550,15361076,-9.28,-
1449,佳和,353582,250730,273706,41.02,29.18,1944126,2023283,-3.91,-
1451,年興,1154661,1220654,1264821,-5.4,-8.7,7881410,7985721,-1.3,-
1452,宏益,173380,149957,161113,15.61,7.61,1187547,1249158,-4.93,-
1453,大將,32867,9501,20226,245.93,62.49,132118,141224,-6.44,-
1454,台富,202000,171711,183816,17.63,9.89,1212378,1250114,-3.01,-
1455,集盛,1540411,1424292,1548373,8.15,-0.51,10758242,10009023,7.48,-
1456,怡華,69999,75291,72591,-7.02,-3.57,561678,452849,24.03,-
1457,宜進,391258,380328,329562,2.87,18.72,2758410,2547803,8.26,-
1459,聯發,287685,290874,364703,-1.09,-21.11,2294516,2177896,5.35,-
1460,宏遠,558958,491938,519473,13.62,7.6,4441632,4066833,9.21,-
1463,強盛,83067,75809,79654,9.57,4.28,618315,514597,20.15,-
1464,得力,429507,360531,299115,19.13,43.59,2818497,2381084,18.37,-
1465,偉全,214194,203976,232659,5.0,-7.93,1502793,1453398,3.39,-
1466,聚隆,413703,414951,499872,-0.3,-17.23,2850138,3077254,-7.38,-
1467,南緯,658076,498373,625877,32.04,5.14,3800745,3913393,-2.87,-
1468,昶和,50694,46331,72509,9.41,-30.08,433428,528420,-17.97,-
1470,大統新創,47269,44045,59446,7.31,-20.48,442403,373958,18.3,-
1472,三洋紡,91329,80061,79565,14.07,14.78,574105,499823,14.86,-
1473,台南,833941,775984,817108,7.46,2.06,5560309,5805214,-4.21,-
1474,弘裕,292032,223034,276068,30.93,5.78,1955029,2122533,-7.89,-
1475,業旺,15931,19147,18795,-16.79,-15.23,112641,134844,-16.46,-
1476,儒鴻,1736234,1964255,1692569,-11.6,2.57,11100947,9497031,16.88,-
1477,聚陽,1651113,1491611,1480764,10.69,11.5,11218879,9901141,13.3,-
4414,如興,285496,217214,231318,31.43,23.42,1537414,1646676,-6.63,-
4426,利勤,102765,75601,79333,35.93,29.53,706935,626452,12.84,-
4438,廣越,1161825,1042656,822244,11.42,41.29,3618111,2638392,37.13,-
1503,士電,1551992,1632724,1818993,-4.94,-14.67,11217892,10664548,5.18,-
1504,東元,4822283,5256258,5015452,-8.25,-3.85,32575690,33164169,-1.77,-
1506,正道,141769,134711,121622,5.23,16.56,892323,833321,7.08,-
1507,永大,2122749,1963554,1754456,8.1,20.99,12610521,10758332,17.21,此為本公司自結數
1513,中興電,1133639,1187200,675245,-4.51,67.88,5940781,5319762,11.67,-
1514,亞力,255491,301260,245426,-15.19,4.1,1729551,2138491,-19.12,-
1515,力山,313023,233708,322407,33.93,-2.91,1817765,1734989,4.77,-
1517,利奇,331416,308724,314111,7.35,5.5,2187464,2222291,-1.56,-
1519,華城,311944,514062,175547,-39.31,77.69,2284992,2359985,-3.17,-
1526,日馳,69223,68181,49303,1.52,40.4,434726,399501,8.81,-
1527,鑽全,340804,252713,302801,34.85,12.55,1858478,1560764,19.07,-
1528,恩德,258483,284713,208026,-9.21,24.25,1993437,2075992,-3.97,-
1529,樂士,12266,19251,14079,-36.28,-12.87,74067,65649,12.82,-
1530,亞崴,304847,317708,228662,-4.04,33.31,2159560,1682249,28.37,-
1531,高林股,220708,185504,228582,18.97,-3.44,1709537,1903004,-10.16,-
1532,勤美,1206518,1187525,1319004,1.59,-8.52,8789098,8525669,3.08,-
1535,中宇,661770,1003483,776698,-34.05,-14.79,5763340,5911582,-2.5,-
1537,廣隆,575313,554933,524175,3.67,9.75,3819778,3191100,19.7,-
1538,正峰,83319,63643,76765,30.91,8.53,511096,444059,15.09,-
1539,巨庭,280426,256198,156372,9.45,79.33,1574930,1061993,48.29,-
1540,喬福,75002,81744,67879,-8.24,10.49,579944,535718,8.25,-
1541,錩泰,230383,213451,144159,7.93,59.81,1542419,1023539,50.69,-
1558,伸興,643674,552351,662354,16.53,-2.82,3366247,3095765,8.73,-
1560,中砂,381203,403448,375774,-5.51,1.44,2572869,2370482,8.53,-
1583,程泰,632235,610747,517681,3.51,22.12,4226259,3349510,26.17,-
1597,直得,106806,108622,105160,-1.67,1.56,612889,552822,10.86,-
2049,上銀,1350471,1227588,1080433,10.01,24.99,7900870,6257310,26.26,-
2371,大同,8677449,11300082,9720769,-23.2,-10.73,66393340,63805117,4.05,-
3167,大量,206247,249466,305906,-17.32,-32.57,1323652,1291514,2.48,-
4526,東台,835001,772648,629139,8.07,32.72,5173734,4177700,23.84,-
4532,瑞智,1604437,1597666,1440843,0.42,11.35,11665723,10029335,16.31,-
4555,氣立,158398,0,137101,,15.53,744792,638782,16.59,-
8222,寶一,60914,62838,60429,-3.06,0.8,446997,422303,5.84,-
8374,羅昇,367597,377202,355882,-2.54,3.29,2397818,2516206,-4.7,-
8996,高力,202749,217522,172080,-6.79,17.82,1397459,1335140,4.66,-
1603,華電,177684,238177,273554,-25.39,-35.04,1702514,1575819,8.03,-
1604,聲寶,1046099,1155768,1033558,-9.48,1.21,6529955,7135749,-8.48,-
1605,華新,13860734,14149350,11943118,-2.03,16.05,93534911,84574393,10.59,-
1608,華榮,938637,809172,931039,15.99,0.81,5932333,6527939,-9.12,-
1609,大亞,1421375,1270942,1525935,11.83,-6.85,9343848,9949900,-6.09,-
1611,中電,231310,245046,255225,-5.6,-9.37,1700882,2120948,-19.8,-
1612,宏泰,307336,300729,302299,2.19,1.66,2373888,2330059,1.88,-
1614,三洋電,803869,568865,584139,41.31,37.61,3287108,3295472,-0.25,-
1615,大山,273942,158840,219822,72.46,24.61,1638709,1674700,-2.14,-
1616,億泰,317983,318380,272679,-0.12,16.61,2309160,1889749,22.19,-
1617,榮星,333880,309602,335516,7.84,-0.48,2104279,2222035,-5.29,-
1618,合機,175637,247769,285925,-29.11,-38.57,1331232,1496273,-11.03,-
4930,燦星網,1255408,1041244,1426689,20.56,-12.0,7477890,7552480,-0.98,-
5283,禾聯碩,647825,509423,436694,27.16,48.34,2783751,2494645,11.58,-
1708,東鹼,346308,352379,338651,-1.72,2.26,2376449,2361432,0.63,-
1709,和益,920800,964027,962285,-4.48,-4.31,6682184,7090506,-5.75,-
1710,東聯,1247516,1327246,1570481,-6.0,-20.56,8710232,8736866,-0.3,無
1711,永光,867826,876533,717255,-0.99,20.99,6055382,4967875,21.89,-
1712,興農,1326715,1449762,1184233,-8.48,12.03,10145919,8732817,16.18,-
1713,國化,69565,54627,53488,27.34,30.05,418962,381436,9.83,-
1714,和桐,3868014,4283323,3531289,-9.69,9.53,32135934,28172925,14.06,-
1717,長興,3544749,3383291,3404281,4.77,4.12,22815490,21237299,7.43,-
1718,中纖,3083797,3031557,2946036,1.72,4.67,21106631,20044003,5.3,"本月份自結異業別合併營收資訊,未經會計師簽證或核閱"
1721,三晃,151585,110132,148561,37.63,2.03,966674,1010342,-4.32,-
1722,台肥,1130900,727381,1313476,55.47,-13.9,7700122,10471107,-26.46,"去(102)年截至7月累計認列銷售房產收入1,749,568仟元;本(103)年截至7月無房產收入。"
1723,中碳,853224,723749,726776,17.88,17.39,5645386,5205157,8.45,-
1724,台硝,140019,123952,191639,12.96,-26.93,674729,1145719,-41.1,-
1725,元禎,957222,855673,894162,11.86,7.05,6000400,5736751,4.59,-
1726,永記,722473,631120,678937,14.47,6.41,4792067,4679582,2.4,-
1727,中華化,190441,199084,180615,-4.34,5.44,1252157,1216863,2.9,-
1730,花仙子,115466,130285,121457,-11.37,-4.93,835563,841264,-0.67,-
1732,毛寶,46612,51767,43889,-9.95,6.2,337322,348322,-3.15,-
1735,日勝化,388320,376601,388936,3.11,-0.15,2630575,2650951,-0.76,-
