公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,7866517,7255945,7989971,8.41,-1.54,32853698,37898460,-13.31,-
1102,亞泥,5339750,5557712,5623713,-3.92,-5.04,23897251,26797127,-10.82,-
1103,嘉泥,342029,200905,320563,70.24,6.69,1084260,1265011,-14.28,-
1104,環泥,421157,427717,371720,-1.53,13.29,1954678,2146929,-8.95,-
1108,幸福,391241,383656,471084,1.97,-16.94,1765261,2195642,-19.6,-
1109,信大,394265,410873,400828,-4.04,-1.63,1681137,1726782,-2.64,-
1110,東泥,138201,146295,148426,-5.53,-6.88,668166,790913,-15.51,-
1201,味全,1635617,1325001,1887596,23.44,-13.34,6478713,8337088,-22.29,-
1203,味王,535793,518779,558174,3.27,-4.0,2600056,2756709,-5.68,-
1210,大成,6019684,5717685,6118820,5.28,-1.62,29771678,32833173,-9.32,-
1213,大飲,46454,43296,45674,7.29,1.7,242208,273265,-11.36,-
1215,卜蜂,1471665,1349991,1305982,9.01,12.68,7077180,6588416,7.41,-
1216,統一,35180192,33807543,34803223,4.06,1.08,175700493,173367807,1.34,-
1217,愛之味,324102,278133,359323,16.52,-9.8,1509050,1695511,-10.99,愛之味104年9月17日喪失對第一生技(股)公司控制權，104年9月17日起該公司營收不納入愛之味合併營收。
1218,泰山,694823,628759,669688,10.5,3.75,3149401,3234142,-2.62,-
1219,福壽,877293,872985,717340,0.49,22.29,4370919,3789694,15.33,-
1220,台榮,275259,243929,245994,12.84,11.89,1165540,1334801,-12.68,-
1225,福懋油,887891,917262,843411,-3.2,5.27,4359587,4407065,-1.07,-
1227,佳格,1721994,1642669,1669100,4.82,3.16,10786671,10404507,3.67,-
1229,聯華,452984,447503,434511,1.22,4.25,2211020,2125878,4.0,-
1231,聯華食,486314,464621,467787,4.66,3.96,2642664,2601841,1.56,-
1232,大統益,1427668,1371350,1334275,4.1,6.99,6726522,7561519,-11.04,-
1233,天仁,172892,167028,178830,3.51,-3.32,902883,909437,-0.72,-
1234,黑松,737073,600077,512379,22.82,43.85,3092773,2250196,37.44,-
1235,興泰,9950,5639,7653,76.44,30.01,34709,38211,-9.16,-
1236,宏亞,113256,114886,150839,-1.41,-24.91,832601,994462,-16.27,-
1702,南僑,1387065,1321812,1258946,4.93,10.17,6424643,6073106,5.78,-
1737,臺鹽,258687,222950,254553,16.02,1.62,1110729,1117384,-0.59,-
1301,台塑,14891679,15203195,16803700,-2.04,-11.37,72877244,82527309,-11.69,-
1303,南亞,23324617,23618664,27106110,-1.24,-13.95,112412364,135361977,-16.95,-
1304,台聚,4302748,4515410,4824576,-4.7,-10.81,21518223,22690396,-5.16,-
1305,華夏,1116532,1234798,1342689,-9.57,-16.84,6117071,6158984,-0.68,-
1307,三芳,800353,926162,804581,-13.58,-0.52,4797579,4730663,1.41,-
1308,亞聚,371912,466720,444604,-20.31,-16.34,2172540,2138164,1.6,-
1309,台達化,1363811,1411067,1638578,-3.34,-16.76,6463198,7519141,-14.04,-
1310,台苯,1067961,1195837,1440460,-10.69,-25.85,5773606,5080660,13.63,-
1312,國喬,1420232,1351742,1984422,5.06,-28.43,7340679,9052941,-18.91,-
1313,聯成,3203533,3557369,4191141,-9.94,-23.56,15762217,19083317,-17.4,-
1314,中石化,2024654,2066599,2485420,-2.02,-18.53,9401638,12347553,-23.85,-
1315,達新,170743,173762,232458,-1.73,-26.54,1060598,1069024,-0.78,-
1321,大洋,356089,401520,389070,-11.31,-8.47,1758789,2070549,-15.05,-
1323,永裕,275585,259416,251079,6.23,9.76,1267786,1238578,2.35,-
1324,地球,122206,98876,107447,23.59,13.73,505158,531837,-5.01,-
1325,恆大,95752,72595,94143,31.89,1.7,428278,477579,-10.32,-
1326,台化,27122513,26874740,31661246,0.92,-14.33,129796757,142792448,-9.1,-
4306,炎洲,1522857,1647894,1502493,-7.58,1.35,7130541,7141329,-0.15,-
1402,遠東新,18227706,18014292,17984391,1.18,1.35,87889648,90422874,-2.8,-
1409,新纖,2784383,2798766,3169205,-0.51,-12.14,13928142,15593798,-10.68,-
1410,南染,55335,52927,56815,4.54,-2.6,258106,259928,-0.7,-
1413,宏洲,190149,156487,273056,21.51,-30.36,821937,1104263,-25.56,-
1414,東和,90080,95390,105593,-5.56,-14.69,382537,501919,-23.78,-
1417,嘉裕,229310,222427,224894,3.09,1.96,1344773,1404665,-4.26,-
1418,東華,84473,153069,96565,-44.81,-12.52,736822,575915,27.93,-
1419,新紡,110773,86585,86866,27.93,27.52,509548,447949,13.75,-
1423,利華,62328,57965,67745,7.52,-7.99,282329,297421,-5.07,-
1434,福懋,3449394,3742459,3931541,-7.83,-12.26,17620408,19052979,-7.51,-
1439,中和,29551,29473,50822,0.26,-41.85,164637,166337,-1.02,-
1440,南紡,1629072,1535691,2019562,6.08,-19.33,7366072,9200089,-19.93,-
1441,大東,140899,158692,150924,-11.21,-6.64,724113,803391,-9.86,-
1443,立益,91316,99593,107761,-8.31,-15.26,457734,498485,-8.17,-
1444,力麗,836679,850514,919631,-1.62,-9.02,4094707,4618788,-11.34,-
1445,大宇,144931,146140,155587,-0.82,-6.84,685665,785185,-12.67,-
1446,宏和,48279,79953,73883,-39.61,-34.65,356094,320051,11.26,-
1447,力鵬,1119019,1391017,1635353,-19.55,-31.57,5705291,8135851,-29.87,-
1449,佳和,269417,255619,272439,5.39,-1.1,1168961,1189197,-1.7,-
1451,年興,1325458,1083699,1227219,22.3,8.0,5480248,5061732,8.26,-
1452,宏益,158431,145779,168308,8.67,-5.86,803721,911256,-11.8,-
1453,大將,5957,4088,214216,45.71,-97.21,20680,254433,-91.87,本月及本年累計營收減少，係因北投首驛建案去年5月有11戶交屋入帳，而本月並無，致使本月及本年累計營收減少。
1454,台富,164294,168945,184241,-2.75,-10.82,749694,896397,-16.36,-
1455,集盛,1072287,1228238,1474802,-12.69,-27.29,5292350,7005018,-24.44,-
1456,怡華,38779,34407,50073,12.7,-22.55,182422,232384,-21.49,-
1457,宜進,410136,385337,249855,6.43,64.14,1987872,1356754,46.51,104年5 月份合併營收未包含宏洲
1459,聯發,221701,230041,360878,-3.62,-38.56,1218348,1686248,-27.74,-
1460,宏遠,707436,738776,614822,-4.24,15.06,3572070,3445849,3.66,-
1463,強盛,46994,47797,37548,-1.68,25.15,223871,219974,1.77,-
1464,得力,584511,633050,503633,-7.66,16.05,3053942,2645612,15.43,-
1465,偉全,132021,190390,201888,-30.65,-34.6,769929,953046,-19.21,-
1466,聚隆,322720,305503,340603,5.63,-5.25,1495983,1774069,-15.67,-
1467,南緯,524465,583463,475956,-10.11,10.19,2809662,2739075,2.57,-
1468,昶和,46268,73900,69202,-37.39,-33.14,272129,319103,-14.72,-
1470,大統新創,51491,71231,54781,-27.71,-6.0,305022,337475,-9.61,-
1472,三洋紡,50527,58739,64852,-13.98,-22.08,247129,330359,-25.19,-
1473,台南,555068,695932,568079,-20.24,-2.29,4097844,3693519,10.94,-
1474,弘裕,257527,282056,304299,-8.69,-15.37,1387786,1464361,-5.22,-
1475,業旺,19282,16270,20036,18.51,-3.76,82154,86883,-5.44,-
1476,儒鴻,1847151,2027647,2326613,-8.9,-20.6,9465236,9172312,3.19,-
1477,聚陽,1425521,1600417,1446759,-10.92,-1.46,9335365,8914588,4.72,-
4414,如興,268074,146342,198492,83.18,35.05,1198919,963978,24.37,-
4426,利勤,170334,183837,145092,-7.34,17.39,1071776,848463,26.31,-
4438,廣越,741876,205836,614679,260.42,20.69,1629410,1442494,12.95,-
1503,士電,1728761,1685582,1743093,2.56,-0.82,8340652,8087897,3.12,-
1504,東元,4212825,4203772,3877051,0.21,8.66,20073884,19534807,2.75,-
1506,正道,136034,128132,130602,6.16,4.15,673434,641515,4.97,-
1507,永大,1685019,1762182,1811750,-4.37,-6.99,8524509,9379452,-9.11,此為本公司自結數
1513,中興電,1040907,629564,788543,65.33,32.0,5090109,3583115,42.05,-
1514,亞力,278785,301331,232959,-7.48,19.67,1697949,1276769,32.98,-
1515,力山,335370,257378,208392,30.3,60.93,1354350,1181685,14.61,客戶銷售狀況好增加採購量
1517,利奇,248091,261382,289832,-5.08,-14.4,1219197,1484158,-17.85,-
1519,華城,397684,760078,312895,-47.67,27.09,2193698,1798336,21.98,-
1526,日馳,83160,86139,78900,-3.45,5.39,364083,358112,1.66,-
1527,鑽全,386912,358076,309368,8.05,25.06,1715101,1422884,20.53,-
1528,恩德,260161,329602,358005,-21.06,-27.33,1385770,1370002,1.15,-
1529,樂士,29159,8052,5658,262.13,415.35,132165,46235,185.85,"本月因認列太陽能電廠統包工程收入,故營收劇增"
1530,亞崴,328529,299100,354352,9.83,-7.28,1371746,1555174,-11.79,-
1531,高林股,189423,146783,208280,29.04,-9.05,994165,1118507,-11.11,-
1532,勤美,1133120,1202766,1184709,-5.79,-4.35,5839459,6980821,-16.34,-
1535,中宇,562934,733049,988932,-23.2,-43.07,3705613,4222018,-12.23,-
1537,廣隆,571688,570378,558709,0.22,2.32,2743780,2869647,-4.38,-
1538,正峰,62571,47209,77367,32.54,-19.12,272282,326521,-16.61,-
1539,巨庭,260572,258858,274293,0.66,-5.0,1247976,1140412,9.43,-
1540,喬福,46734,49420,76987,-5.43,-39.29,239160,431348,-44.55,美國市場本月衰退
1541,錩泰,245198,276787,169408,-11.41,44.73,1385085,1059990,30.66,-
1558,伸興,543489,497559,477332,9.23,13.85,2266573,2210351,2.54,-
1560,中砂,353048,309869,355839,13.93,-0.78,1597422,1725466,-7.42,-
1583,程泰,586626,521404,631635,12.5,-7.12,2460349,3033226,-18.88,-
1597,直得,92896,86659,97628,7.19,-4.84,396962,438530,-9.47,-
2049,上銀,1482095,1324150,1464272,11.92,1.21,5790652,6495391,-10.84,-
2241,艾姆勒,49152,39266,14936,25.17,229.08,179661,73967,142.89,增減變動主要係客戶訂單成長
2371,大同,6589408,6749596,7277126,-2.37,-9.45,32983502,40071252,-17.68,-
3167,大量,170097,150848,220534,12.76,-22.87,763322,889331,-14.16,-
4526,東台,893953,880088,687329,1.57,30.06,3445143,3186698,8.11,-
4532,瑞智,1721729,1649216,1711604,4.39,0.59,7762911,7483021,3.74,-
4540,全球傳動,139191,133510,156453,4.25,-11.03,644592,751803,-14.26,-
4555,氣立,133666,117270,128469,13.98,4.04,519098,504720,2.84,-
4562,穎漢,121774,96389,116631,26.33,4.4,465834,442964,5.16,-
8222,寶一,74701,79390,71043,-5.9,5.14,444888,370770,19.99,-
8374,羅昇,316178,319231,396512,-0.95,-20.26,1473452,1717663,-14.21,-
8996,高力,242020,247845,154995,-2.35,56.14,1114416,868619,28.29,熱能產品營收成長
1603,華電,299534,207771,297338,44.16,0.73,1078316,1186244,-9.09,-
1604,聲寶,1077117,970307,937426,11.0,14.9,4694538,4312204,8.86,-
1605,華新,12092319,11855641,13321549,1.99,-9.22,55342398,62611155,-11.6,-
1608,華榮,504077,505831,792896,-0.34,-36.42,2719296,3709856,-26.7,-
1609,大亞,1149225,1139994,1354395,0.8,-15.14,5487641,6408977,-14.37,-
1611,中電,215786,214778,205367,0.46,5.07,1126270,1155915,-2.56,-
1612,宏泰,256240,277818,240105,-7.76,6.71,1264129,1332519,-5.13,-
1614,三洋電,535315,445266,431689,20.22,24.0,2465293,1972989,24.95,-
1615,大山,161044,133505,243107,20.62,-33.75,812938,1058380,-23.19,-
1616,億泰,251105,266272,288924,-5.69,-13.08,1193237,1525319,-21.77,-
