公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1310,台苯,1311086,829503,790806,58.05,65.79,8071303,7446378,8.39
1312,國喬石化,1581323,1395819,1761985,13.28,-10.25,10240508,11483379,-10.82
1313,聯成,662968,560171,524967,18.35,26.28,4345841,4340579,0.12
1314,中石化,3260415,2299255,4209010,41.8,-22.53,21589828,25340894,-14.8
1315,達新工業,227655,233546,243282,-2.52,-6.42,1359867,1406918,-3.34
1319,東陽,1110921,1029158,1095784,7.94,1.38,7381384,7350130,0.42
1321,大洋,420804,365955,435199,14.98,-3.3,2776682,3118429,-10.95
1323,永裕,142945,149227,129456,-4.2,10.41,986651,950151,3.84
1324,地球工業,107310,83433,139804,28.61,-23.24,736442,923853,-20.28
1325,�琱j,69680,71557,72877,-2.62,-4.38,494069,646050,-23.52
1326,台化,20003025,20604264,23459922,-2.91,-14.73,171571283,176473951,-2.77
1339,昭輝,83402,95979,76597,-13.1,8.88,629401,628576,0.13
1715,萬洲化學,393119,439945,370506,-10.64,6.1,3040235,2502145,21.5
4306,炎洲,588068,384869,423193,52.79,38.95,3499600,3156114,10.88
1402,遠東新,5226926,4983765,5008405,4.87,4.36,36386294,36447377,-0.16
1409,新纖,2422814,2183928,2201784,10.93,10.03,15767878,16306713,-3.3
1410,南染,30126,32232,29290,-6.53,2.85,201625,213752,-5.67
1413,宏洲纖維,290606,254791,331220,14.05,-12.26,2366171,2712774,-12.77
1414,東和,119347,103860,95759,14.91,24.63,857557,704016,21.8
1416,廣豐,9695,29725,12151,-67.38,-20.21,133678,94330,41.71
1417,嘉裕,217396,163704,112217,32.79,93.72,1200421,709208,69.26
1418,東華,111757,62170,199652,79.76,-44.02,1380311,1800262,-23.32
1419,新紡,53246,48263,71542,10.32,-25.57,443756,459615,-3.45
1423,利華羊毛,77478,101082,97961,-23.35,-20.9,720488,944649,-23.72
1432,大魯閣,2399,694,1099,245.67,118.28,9404,9836,-4.39
1434,福懋興業,2802157,2886172,3026818,-2.91,-7.42,20856242,21622937,-3.54
1439,中和羊毛,69465,60906,60262,14.05,15.27,468702,343186,36.57
1440,南紡,1170943,1292687,1270217,-9.41,-7.81,9011163,10108236,-10.85
1441,大東紡織,127104,112967,140851,12.51,-9.75,873861,1112085,-21.42
1443,立益紡織,93366,64388,78136,45.0,19.49,566358,640952,-11.63
1444,力麗,1060633,859185,1040851,23.44,1.9,7321435,7789947,-6.01
1445,大宇紡織,177943,151444,206380,17.49,-13.77,1222894,1359656,-10.05
1446,宏和,28785,29376,23354,-2.01,23.25,200681,409782,-51.02
1447,力鵬,2312160,1764258,2771343,31.05,-16.56,14826384,14601349,1.54
1449,佳和實業,135255,175531,142515,-22.94,-5.09,1179428,1279258,-7.8
1451,年興紡織,986252,1105328,927797,-10.77,6.3,6468480,6515911,-0.72
1452,宏益,162254,163521,186102,-0.77,-12.81,1220457,1376515,-11.33
1453,大將,26602,78499,3022,-66.11,780.27,222120,163764,35.63
1454,台富,213661,167036,208239,27.91,2.6,1335102,1603808,-16.75
1455,集盛,1494857,1161801,1944042,28.66,-23.1,10183306,11231042,-9.32
1456,怡華,142813,143242,162968,-0.29,-12.36,1165255,1293334,-9.9
1457,宜進,345503,338385,518639,2.1,-33.38,2841153,3751115,-24.25
1459,聯發紡織,247504,196365,182913,26.04,35.31,1781306,1512883,17.74
1460,宏遠,358115,411140,451424,-12.89,-20.66,3560645,3308389,7.62
1463,強盛染整,39066,38961,41045,0.26,-4.82,261634,335374,-21.98
1464,得力實業,124878,164444,137422,-24.06,-9.12,1166840,1056387,10.45
1465,偉全實業,123155,125700,163516,-2.02,-24.68,913096,1112113,-17.89
1466,聚隆,420673,383543,586980,9.68,-28.33,3189346,3464932,-7.95
1467,南緯實業,399662,256876,296487,55.58,34.79,1846613,1880938,-1.82
1468,昶和纖維,30383,37302,44145,-18.54,-31.17,330251,469750,-29.69
1469,理隆纖維,62027,83998,86555,-26.15,-28.33,399641,590081,-32.27
1470,大統染,44884,50918,47810,-11.85,-6.12,407433,505591,-19.41
1472,三洋紡,69635,67363,103758,3.37,-32.88,354310,812315,-56.38
1473,台南企業,1003437,556736,672923,80.23,49.11,4860034,4409938,10.2
1474,弘裕,267997,256463,277337,4.49,-3.36,1769611,2259122,-21.66
1475,本盟光電,21655,29657,25742,-26.98,-15.87,152038,273581,-44.42
1476,儒鴻,1353497,1026231,1211942,31.89,11.68,6933521,5750689,20.56
1477,聚陽實業,1351398,979710,1250996,37.93,8.02,8551148,7872191,8.62
4414,如興,331543,236553,213818,40.15,55.05,1461968,1586855,-7.87
4426,利勤實業,93759,76981,49666,21.79,88.77,540764,314580,71.9
1503,士電,1341297,1522282,1532999,-11.88,-12.5,9307485,9465547,-1.66
1504,東元電機,2280451,2220603,2224113,2.69,2.53,15202878,14695027,3.45
1506,正道,81643,75129,83365,8.67,-2.06,611827,576664,6.09
1507,永大機電,319525,392192,303168,-18.52,5.39,2315818,2160317,7.19
1512,瑞利,183829,202767,229009,-9.33,-19.72,1324805,1520867,-12.89
1513,中興電,513417,681524,601432,-24.66,-14.63,4293298,4462167,-3.78
1514,亞力電機,423328,352291,183386,20.16,130.83,2181645,1779913,22.57
1515,力山,227649,216526,176824,5.13,28.74,1749639,1268458,37.93
1517,利奇機械,216479,182631,181187,18.53,19.47,1359446,1132291,20.06
1519,華城電機,404415,303656,369483,33.18,9.45,1892761,2563745,-26.17
1521,大億,333080,380878,358849,-12.54,-7.18,2494188,2300121,8.43
1522,堤維西,703075,726214,630207,-3.18,11.56,5061802,4745299,6.66
1524,耿鼎企業,201355,226697,242503,-11.17,-16.96,1580973,1787929,-11.57
1525,江申工業,142745,126750,133944,12.61,6.57,864118,795715,8.59
1526,日馳,50698,55093,49460,-7.97,2.5,343739,367129,-6.37
1527,鑽全,199121,220377,226266,-9.64,-11.99,1610658,1616111,-0.33
1528,恩德,224248,239574,233531,-6.39,-3.97,1513220,1654545,-8.54
1529,樂士,6291,4434,18503,41.88,-66.0,47032,73191,-35.74
1530,亞崴機電,274717,439934,281703,-37.55,-2.47,2020920,1672855,20.8
1531,高林股,182533,185128,262037,-1.4,-30.34,1229808,2388374,-48.5
1533,車王電,87896,98316,132760,-10.59,-33.79,759113,850376,-10.73
1535,中宇,715915,840878,660715,-14.86,8.35,5210203,4608573,13.05
1536,和大工業,277662,275660,232226,0.72,19.56,1972912,1472339,33.99
1537,廣隆光電,450601,452667,332163,-0.45,35.65,2733909,2228854,22.65
1538,正峰新,64354,64398,83292,-0.06,-22.73,477679,571034,-16.34
1539,巨庭機械,124438,99464,84823,25.1,46.7,812502,636696,27.61
1540,喬福機械,105513,129203,132518,-18.33,-20.37,860510,693343,24.11
1541,錩泰,114856,79532,89314,44.41,28.59,827210,522835,58.21
1558,伸興,483938,403788,557234,19.84,-13.15,2725217,2470428,10.31
1560,中砂,327052,335659,350047,-2.56,-6.56,2223477,2311937,-3.82
1568,倉佑,116405,111690,113402,4.22,2.64,845627,769585,9.88
1583,程泰,208723,322308,235966,-35.24,-11.54,1780398,1339601,32.9
2049,上銀科技,1021862,1011668,1234246,1.0,-17.2,6331487,7649492,-17.22
2228,劍麟,159260,105522,136774,50.92,16.44,944318,892010,5.86
2231,為升,105626,106162,83527,-0.5,26.45,680527,586198,16.09
2371,大同,2776444,2638070,3332520,5.24,-16.68,19722101,22606851,-12.76
3167,大量科技,150077,305703,150678,-50.9,-0.39,1362450,909304,49.83
4526,東台,403248,325719,840760,23.8,-52.03,2551409,4264169,-40.16
4532,瑞智精密,549390,649447,592926,-15.4,-7.34,4041536,3307312,22.2
6605,帝寶工業,736902,734659,707646,0.3,4.13,5627949,5862259,-3.99
8222,寶一科技,65900,48766,46499,35.13,41.72,422903,356407,18.65
8374,羅昇,125701,145786,151505,-13.77,-17.03,852246,1011004,-15.7
8996,高力,124249,150814,137557,-17.61,-9.67,885590,733607,20.71
1603,華電,196972,221211,257645,-10.95,-23.54,1581671,1639170,-3.5
1604,聲寶,1165330,1121239,770808,3.93,51.18,6853817,5432306,26.16
1605,華新,5758618,5818025,5933521,-1.02,-2.94,41849994,44965880,-6.92
1608,華榮,1041335,783375,897956,32.92,15.96,6155048,5650458,8.93
1609,大亞電線,719366,978305,826140,-26.46,-12.92,5514948,5233340,5.38
1611,中電,602469,609063,569080,-1.08,5.86,4099231,3798226,7.92
1612,宏泰,406174,573562,508667,-29.18,-20.14,3249898,3520582,-7.68
1613,台一,523769,493654,541761,6.1,-3.32,3457076,3723101,-7.14
1614,三洋電,904104,588591,631649,53.6,43.13,4833812,4050940,19.32
1615,大山,271007,487566,474863,-44.41,-42.92,2327063,2534985,-8.2
1616,億泰,298604,305278,341718,-2.18,-12.61,1941609,2433048,-20.19
1617,榮星電線,341384,285212,415074,19.69,-17.75,2288594,3063901,-25.3
1618,合機公司,341469,395482,407735,-13.65,-16.25,2221696,2099884,5.8
4930,燦星網通,174716,51049,163717,242.25,6.71,538401,568561,-5.3
1316,上曜,18893,1453,10919,1200.27,73.02,149615,104902,42.62
1704,榮化,2989678,2497678,2896222,19.69,3.22,17242792,18590496,-7.24
1708,東鹼,246438,252711,230244,-2.48,7.03,1806220,1536065,17.58
1709,和益化工,1009675,729293,812257,38.44,24.3,6351766,6262842,1.41
1710,東聯,944711,888765,968763,6.29,-2.48,7338266,8021445,-8.51
1711,永光化學,476287,510668,423078,-6.73,12.57,3675920,3312972,10.95
1712,興農,606515,807500,597116,-24.88,1.57,4548411,4174047,8.96
1713,國化,45172,51224,50302,-11.81,-10.19,362625,340908,6.37
1714,和桐化學,674867,1093017,923187,-38.25,-26.89,7792723,7398553,5.32
1717,長興材料,1519909,1342835,1601294,13.18,-5.08,9882070,10998741,-10.15
1718,中纖,1006796,1072941,1258211,-6.16,-19.98,9269688,10094331,-8.16
1721,三晃,136249,123921,146421,9.94,-6.94,880211,1010526,-12.89
1722,台肥,1432849,1301654,1410160,10.07,1.6,9839735,9456066,4.05
1723,中碳,651619,697026,730115,-6.51,-10.75,5106353,5366580,-4.84
1724,台硝,242905,198695,203771,22.25,19.2,1358074,1475670,-7.96
1725,元禎,739617,602138,822618,22.83,-10.08,5291137,5837573,-9.36
1726,永記造漆,525871,557695,507467,-5.7,3.62,3758546,3603264,4.3
1727,中華化學,192679,190281,179777,1.26,7.17,1250489,1191262,4.97
1730,花仙子,93486,89603,80579,4.33,16.01,642307,567774,13.12
1732,毛寶,55808,54926,59000,1.6,-5.41,405463,440428,-7.93
1735,日勝化,160406,125590,129305,27.72,24.05,1103331,1148105,-3.89
1773,勝一化工,553144,540358,516647,2.36,7.06,3899358,3876418,0.59
4720,德淵企業,128708,132790,123817,-3.07,3.95,925057,876655,5.52
4722,國精化學,342887,343296,221678,-0.11,54.67,2370035,1679205,41.14
4725,信昌化,2043128,1982004,2406786,3.08,-15.1,14745078,16799300,-12.22
4733,上緯企業,175311,106872,122817,64.03,42.74,1093310,1021080,7.07
1701,中化,209027,245647,236962,-14.9,-11.78,1621707,1768751,-8.31
1707,葡萄王,235727,243251,186545,-3.09,26.36,1596446,1381920,15.52
1720,生達化學,164471,159862,161526,2.88,1.82,1248288,1192372,4.68
1729,必翔實業,146995,177019,131358,-16.96,11.9,816890,716071,14.07
1731,美吾華,178792,160537,170067,11.37,5.13,1238342,1327189,-6.69
1733,五鼎,160030,165232,171071,-3.14,-6.45,1247979,1013976,23.07
1734,杏輝藥品,172702,165244,119059,4.51,45.05,1040269,912911,13.95
1736,喬山健康,728466,411359,657009,77.08,10.87,4054526,3710981,9.25
1762,中化合成,120419,122812,96601,-1.94,24.65,819936,663047,23.66
1783,和康生技,19843,20545,15206,-3.41,30.49,136390,109764,24.25
1786,科妍,17460,15045,12370,16.05,41.14,88238,73651,19.8
1789,台灣神隆,450523,301463,428679,49.44,5.09,2325293,2187607,6.29
3164,景岳生技,10218,23568,9962,-56.64,2.56,90444,108797,-16.86
3705,永信,29078,37353,31084,-22.15,-6.45,311816,345244,-9.68
4104,佳醫,257224,263468,252713,-2.36,1.78,1802750,1828611,-1.41
4106,雃博,115299,96151,110782,19.91,4.07,801988,868969,-7.7
4108,懷特,15256,14813,11902,2.99,28.18,96699,75222,28.55
4119,旭富製藥,103920,79168,80364,31.26,29.31,743929,594053,25.22
4133,亞諾法,40465,39074,34025,3.55,18.92,271300,274194,-1.05
4142,國光生技,5172,39931,108,-87.04,4688.88,152011,132777,14.48
4164,承業醫,9309,49297,67418,-81.11,-86.19,207374,292809,-29.17
4737,華廣,106277,117289,112378,-9.38,-5.42,783586,722319,8.48
4746,台耀,202633,185723,221143,9.1,-8.37,1463844,1412442,3.63
1802,台玻,1001137,1099625,1278456,-8.95,-21.69,7837374,8758974,-10.52
1806,冠軍,285611,294073,243460,-2.87,17.31,1844228,1593532,15.73
1809,中釉,145406,138828,166791,4.73,-12.82,999325,915989,9.09
1810,和成,412425,241680,243735,70.64,69.21,1809131,1669997,8.33
1817,凱撒衛浴,86962,81441,72709,6.77,19.6,506772,492971,2.79
1902,台紙,380996,321071,401569,18.66,-5.12,2465715,2937123,-16.04
1903,士紙,196405,190139,189919,3.29,3.41,1243057,1381527,-10.02
1904,正隆,2110278,2137346,1994455,-1.26,5.8,14678882,13639703,7.61
1905,華紙,464486,452068,432047,2.74,7.5,3650832,3757920,-2.84
1906,寶隆,38560,39754,43406,-3.0,-11.16,228453,214121,6.69
1907,永豐餘,1398195,1364583,1476449,2.46,-5.3,9965692,10602520,-6.0
1909,榮成,573277,526544,594502,8.87,-3.57,3739547,4056115,-7.8
1532,勤美,396670,375092,417135,5.75,-4.9,2933184,2735892,7.21
2002,中鋼,18112588,17517818,20681002,3.39,-12.41,128788009,140815318,-8.54
2006,東和鋼鐵,3263535,2763403,3009661,18.09,8.43,22857221,22446672,1.82
2007,燁興公司,722479,738659,850345,-2.19,-15.03,5124727,6888509,-25.6
2008,高興昌,68970,91907,431274,-24.95,-84.0,1692568,3265322,-48.16
2009,第一伸銅,437790,365880,453917,19.65,-3.55,2624768,3521775,-25.47
2010,春源鋼鐵,1486258,1561851,1515295,-4.83,-1.91,10864979,10056410,8.04
2012,春雨,341994,341661,363548,0.09,-5.92,2360236,2746362,-14.05
2013,中鋼構,1136688,1230336,1466862,-7.61,-22.5,8198472,7770123,5.51
2014,中鴻,3161982,3171964,3517240,-0.31,-10.1,25921497,26850296,-3.45
2015,豐興鋼鐵,2915022,2637953,3221983,10.5,-9.52,21297533,22311973,-4.54
2017,官田鋼,413590,501518,512838,-17.53,-19.35,3433981,3841550,-10.6
2020,美亞鋼管,394419,372418,544142,5.9,-27.51,2916194,3306116,-11.79
2022,聚亨,200910,223676,136047,-10.17,47.67,1620925,1610928,0.62
2023,燁輝,2172679,2323312,2605249,-6.48,-16.6,16473241,19792183,-16.76
2024,志聯工業,139628,123371,136925,13.17,1.97,994842,1246828,-20.21
2025,千興,202145,230389,480042,-12.25,-57.89,1665425,4596417,-63.76
2027,大成鋼,868130,773495,714505,12.23,21.5,5668208,6475969,-12.47
2028,威致鋼鐵,662259,576679,827293,14.84,-19.94,5766398,6563253,-12.14
2029,盛餘,1268166,1301501,1407634,-2.56,-9.9,9704263,10479424,-7.39
2030,彰源,996221,1131402,1350130,-11.94,-26.21,7745363,9164387,-15.48
2031,新光鋼,623109,685501,678933,-9.1,-8.22,4299852,4477433,-3.96
2032,新鋼工業,387934,331369,511446,17.07,-24.14,2479933,3042233,-18.48
2033,佳大世界,82328,85308,91530,-3.49,-10.05,641356,643885,-0.39
2034,允強,2075734,1928943,2328163,7.6,-10.84,14847682,15933849,-6.81
2038,海光企業,1068275,1012711,1134088,5.48,-5.8,7937516,8431767,-5.86
3004,豐達科技,69241,161885,51334,-57.22,34.88,696516,489861,42.18
5007,三星科技,473580,450139,539292,5.2,-12.18,3186834,3608567,-11.68
9958,世紀鋼構,138166,441124,92038,-68.67,50.11,1931493,1055176,83.04
2101,南港輪胎,504199,540168,580017,-6.65,-13.07,3901133,3688415,5.76
2102,泰豐輪胎,469260,461681,580146,1.64,-19.11,3499866,4157091,-15.8
2103,台橡,1379295,1781604,1601568,-22.58,-13.87,10452823,11800096,-11.41
2104,中橡,472107,547052,520094,-13.69,-9.22,3600529,3430082,4.96
2105,正新,1849692,2473352,1704323,-25.21,8.52,14646448,13417836,9.15
2106,建大,526840,583483,511195,-9.7,3.06,3938228,3602795,9.31
2107,厚生,411434,843299,218300,-51.21,88.47,2165315,2408577,-10.09
2108,南帝化工,434512,413293,600373,5.13,-27.62,3366914,3876418,-13.14
2109,華豐橡膠,224707,181264,175563,23.96,27.99,1441606,1432154,0.65
2114,鑫永銓,194915,197562,160875,-1.33,21.15,1260136,1168176,7.87
2201,裕隆汽車,2512958,2850951,3876306,-11.85,-35.17,22793433,24574233,-7.24
2204,中華汽車,3264731,3541167,3486741,-7.8,-6.36,22892921,23230333,-1.45
2206,三陽工業,2102096,2073897,2204813,1.35,-4.65,14028435,14526738,-3.43
2207,和泰汽車,7996489,7854027,8269141,1.81,-3.29,54183086,48010129,12.85
2227,裕隆日產,2368633,2536064,3629014,-6.6,-34.73,19719748,20109747,-1.93
1437,勤益投控,84959,74462,112438,14.09,-24.43,540004,796129,-32.17
2302,麗正,33273,28240,28271,17.82,17.69,203603,197985,2.83
2303,聯電,9612979,9289147,8809481,3.48,9.12,60998267,65077020,-6.26
2311,日月光,6058640,6145238,5856438,-1.4,3.45,40645706,39788229,2.15
2325,矽品,4952891,4761774,4914980,4.01,0.77,33666991,31747080,6.04
2329,華泰電子,901675,841826,814328,7.1,10.72,6107583,5887341,3.74
2330,台積電,47924170,42869733,34916788,11.79,37.25,278673453,245310561,13.6
2337,旺宏,2316612,1948736,2006584,18.87,15.45,13200648,14891849,-11.35
2338,光罩,143587,148522,136301,-3.32,5.34,984975,1072178,-8.13
2342,茂矽,192586,207360,324920,-7.12,-40.72,1321810,2410204,-45.15
2344,華邦電,2299426,2278399,2298070,0.92,0.05,14904001,16877306,-11.69
2351,順德,622122,657885,714422,-5.43,-12.91,4048675,4831378,-16.2
2363,矽統科技,45939,29943,134212,53.42,-65.77,186070,1129063,-83.51
2369,菱生,541758,516240,516549,4.94,4.88,3461056,3659733,-5.42
2379,瑞昱,2006813,1996080,1684978,0.53,19.1,13942730,13413245,3.94
2388,威盛電子,287740,250188,342879,15.0,-16.08,2062818,2727850,-24.37
2401,凌陽科技,235739,204578,215140,15.23,9.57,1834922,2283714,-19.65
2408,南亞科,2578683,3270864,2348304,-21.16,9.81,21478395,24548778,-12.5
2434,統懋,36742,37742,62576,-2.64,-41.28,268619,467578,-42.55
2436,偉詮電,170588,165368,190908,3.15,-10.64,1149747,1258122,-8.61
2441,超豐電子,867541,887443,750642,-2.24,15.57,5501087,5470303,0.56
2449,京元電,1145031,1075015,987483,6.51,15.95,7002288,6747698,3.77
2451,創見資訊,2261844,2253726,2517818,0.36,-10.16,14297697,16994718,-15.86
2454,聯發科,5936202,4971679,4647350,19.4,27.73,31666057,29358365,7.86
2458,義隆,686964,680443,446878,0.95,53.72,4029424,3059832,31.68
2481,強茂,393162,491855,422417,-20.06,-6.92,2897886,3174630,-8.71
3006,晶豪科技,488298,385700,289461,26.6,68.69,3065556,3456341,-11.3
3014,聯陽,303508,302696,313655,0.26,-3.23,2193102,2393055,-8.35
3016,嘉晶,70739,63731,64777,10.99,9.2,372125,567952,-34.47
3034,聯詠,3158808,2902617,3016819,8.82,4.7,19232722,20726131,-7.2
3035,智原,672068,653649,451772,2.81,48.76,4367589,3115180,40.2
3041,揚智,302738,385101,257800,-21.38,17.43,2939027,1883655,56.02
3054,萬國科技,251903,207255,182596,21.54,37.95,1827852,750539,143.53
3094,聯傑國際,27715,30330,34362,-8.62,-19.34,206005,217817,-5.42
3189,景碩科技,1509155,1423562,1484842,6.01,1.63,10166089,9359206,8.62
3257,虹冠電,50362,50164,48065,0.39,4.77,309219,324766,-4.78
3443,創意電子,903366,645201,632240,40.01,42.88,4767638,4865218,-2.0
3474,華亞科,3036196,3272401,2977899,-7.21,1.95,20525335,22721048,-9.66
3519,綠能,974868,943231,1466686,3.35,-33.53,6654227,13166071,-49.45
3532,台勝科,866315,779791,714734,11.09,21.2,5358776,5528108,-3.06
3545,敦泰,379478,321691,312262,17.96,21.52,2122661,2552135,-16.82
3559,全智科,86190,93484,85768,-7.8,0.49,621005,615535,0.88
3579,尚志,40647,39572,48277,2.71,-15.8,266718,421706,-36.75
3583,辛耘,166465,177060,151156,-5.98,10.12,852681,670928,27.08
3588,通嘉,103088,92125,84405,11.9,22.13,640969,588350,8.94
3598,奕力,1060299,885426,677770,19.75,56.43,5616388,4337213,29.49
3686,達能,81810,105687,288253,-22.59,-71.61,684795,3005787,-77.21
4919,新唐科技,701663,714803,662727,-1.83,5.87,4456989,4397548,1.35
4952,凌通科技,353636,330660,334705,6.94,5.65,1726037,2142742,-19.44
5269,祥碩科技,148104,139528,123351,6.14,20.06,1042470,868340,20.05
5285,界霖,172456,155819,186471,10.67,-7.51,998026,1239808,-19.5
5305,敦南科技,640051,615621,704179,3.96,-9.1,4025977,4284401,-6.03
5471,松翰科技,333893,350636,284358,-4.77,17.41,2110955,2189358,-3.58
6202,盛群,307956,302919,282026,1.66,9.19,1972387,2067413,-4.59
6239,力成,1802465,2445444,3163296,-26.29,-43.01,15840159,22321841,-29.03
6243,迅杰,83203,66192,71815,25.69,15.85,511223,607696,-15.87
6257,矽格,389241,372087,375245,4.61,3.72,2453733,2542047,-3.47
6271,同欣電子,659150,543539,491460,21.27,34.12,3634588,3568777,1.84
6286,立錡,937316,945850,944152,-0.9,-0.72,6491148,6372560,1.86
8016,矽創電子,439103,432607,368841,1.5,19.04,2643131,2528226,4.54
8081,致新,409830,412379,378162,-0.61,8.37,2729791,2906727,-6.08
8110,華東,711050,695867,703330,2.18,1.09,4434001,4746030,-6.57
8131,福懋科技,975104,1003807,1006109,-2.85,-3.08,6745970,7366978,-8.42
8150,南茂科技,1546754,1439638,1254506,7.44,23.29,9698728,9205380,5.35
8261,富鼎,194038,187652,247624,3.4,-21.64,1448221,1777837,-18.54
8271,宇瞻科技,679502,600622,742237,13.13,-8.45,4445454,5191461,-14.36
2301,光寶科技,6806402,6780948,9054610,0.37,-24.82,44682288,56853616,-21.4
2305,全友電腦,25063,5953,15447,321.01,62.25,94339,94207,0.14
2324,仁寶電腦,51209809,56955152,55639140,-10.08,-7.96,335128388,386648026,-13.32
2331,精英,3616609,3996687,4786790,-9.5,-24.44,27006109,35532621,-23.99
2352,佳世達,6742371,6368924,5658858,5.86,19.14,44427805,37576361,18.23
2353,宏��,22656919,39751010,30679762,-43.0,-26.15,216276487,228920480,-5.52
2356,英業達,24594811,27559847,33102602,-10.75,-25.7,185468537,193042646,-3.92
2357,華碩,30207294,36020544,31855952,-16.13,-5.17,203678778,167449317,21.63
2358,廷鑫,60916,74149,20660,-17.84,194.84,254688,343747,-25.9
2361,鴻友科技,37723,61056,63601,-38.21,-40.68,425461,542776,-21.61
2362,藍天,1086060,1036068,962113,4.82,12.88,6645323,6507229,2.12
2364,倫飛電腦,124835,81312,148957,53.52,-16.19,736875,1082390,-31.92
2365,昆盈企業,612285,687171,612503,-10.89,-0.03,4351558,4609595,-5.59
2376,技嘉,4015214,3359760,3762030,19.5,6.72,22887305,26575608,-13.87
2377,微星科技,5682707,5434333,5637382,4.57,0.8,36602193,45560615,-19.66
2380,虹光精密,265471,216274,183413,22.74,44.73,1561045,1650567,-5.42
2382,廣達,87883469,88902353,84462498,-1.14,4.05,540953313,584830030,-7.5
2385,群光電子,1798759,1632237,1484320,10.2,21.18,10650725,9663030,10.22
2387,精元電腦,171837,127849,152911,34.4,12.37,1088941,1124204,-3.13
2395,研華,1606234,1897947,1609194,-15.36,-0.18,11196546,11107169,0.8
2397,友通資訊,142991,117308,146607,21.89,-2.46,917605,877268,4.59
2399,映泰,403998,390303,621259,3.5,-34.97,3006039,4356653,-31.0
2405,浩鑫,152730,171348,143101,-10.86,6.72,1152859,1567683,-26.46
2417,圓剛,99145,87904,138621,12.78,-28.47,789070,1026395,-23.12
2424,隴華電子,17212,1165,4090,1377.42,320.83,60491,86579,-30.13
2425,承啟,195460,184978,7627,5.66,2462.73,992080,563485,76.06
2442,新美齊,39533,45748,45502,-13.58,-13.11,325209,232327,39.97
2465,麗臺科技,236030,231787,191222,1.83,23.43,1326556,1373843,-3.44
3002,歐格電子,44056,50010,24352,-11.9,80.91,334803,225446,48.5
3005,神基科技,475843,492929,381022,-3.46,24.88,3126186,2712961,15.23
3013,晟銘電子,186465,130003,245670,43.43,-24.09,1228149,1835910,-33.1
3017,奇鋐科技,934366,855662,812742,9.19,14.96,5853660,5667478,3.28
3022,威強電,328576,303131,329520,8.39,-0.28,2109722,3613731,-41.61
3046,建��,85264,101446,135762,-15.95,-37.19,877463,1064077,-17.53
