公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,7255945,7523593,8468346,-3.55,-14.31,24987181,29908489,-16.45,-
1102,亞泥,5557712,5338549,5767824,4.1,-3.64,18557500,21173414,-12.35,-
1103,嘉泥,200905,200449,273126,0.22,-26.44,742231,944449,-21.41,-
1104,環泥,427717,434381,447811,-1.53,-4.48,1533521,1775209,-13.61,-
1108,幸福,383656,392746,432670,-2.31,-11.32,1374020,1724558,-20.32,-
1109,信大,410873,400065,374165,2.7,9.81,1286872,1325954,-2.94,-
1110,東泥,146295,143256,167054,2.12,-12.42,529965,642487,-17.51,-
1201,味全,1325001,1241896,1747838,6.69,-24.19,4664623,6449492,-27.67,-
1203,味王,518779,511693,538441,1.38,-3.65,2064263,2198535,-6.1,-
1210,大成,5717685,6301420,6503540,-9.26,-12.08,23751994,26714352,-11.08,-
1213,大飲,43296,35874,44865,20.68,-3.49,195754,227591,-13.98,-
1215,卜蜂,1349991,1560252,1273970,-13.47,5.96,5605515,5282434,6.11,-
1216,統一,33807543,35787584,33626211,-5.53,0.53,140520301,138564584,1.41,-
1217,愛之味,278133,265688,323942,4.68,-14.14,1184948,1336188,-11.31,愛之味104年9月17日喪失對第一生技(股)公司控制權，104年9月17日起該公司營收不納入愛之味合併營收。
1218,泰山,628759,595418,576355,5.59,9.09,2454578,2564454,-4.28,-
1219,福壽,872985,864594,757601,0.97,15.23,3493626,3072353,13.71,-
1220,台榮,243929,242175,261946,0.72,-6.87,890281,1088807,-18.23,-
1225,福懋油,917262,882670,845041,3.91,8.54,3471696,3563654,-2.58,-
1227,佳格,1642669,1460198,1552355,12.49,5.81,9064677,8735407,3.76,-
1229,聯華,447503,467929,437328,-4.36,2.32,1758036,1691367,3.94,-
1231,聯華食,464621,515146,456384,-9.8,1.8,2156350,2134054,1.04,-
1232,大統益,1371350,1402464,1476255,-2.21,-7.1,5298853,6227244,-14.9,-
1233,天仁,167028,165239,162983,1.08,2.48,729991,730607,-0.08,-
1234,黑松,600077,501361,406628,19.68,47.57,2355700,1737817,35.55,-
1235,興泰,5639,6523,8228,-13.55,-31.46,24759,30559,-18.97,-
1236,宏亞,114886,141682,137663,-18.91,-16.54,719345,843623,-14.73,-
1702,南僑,1321812,1282002,1239604,3.1,6.63,5036708,4814160,4.62,-
1737,臺鹽,222950,204287,223475,9.13,-0.23,852042,862824,-1.24,-
1301,台塑,15203195,17461233,18026497,-12.93,-15.66,57985565,65723609,-11.77,-
1303,南亞,23618664,25729722,28730095,-8.2,-17.79,89087747,108255867,-17.7,-
1304,台聚,4515410,4954019,4790062,-8.85,-5.73,17215475,17865820,-3.64,-
1305,華夏,1234798,1402179,1155237,-11.93,6.88,5000539,4816294,3.82,-
1307,三芳,926162,1298325,954498,-28.66,-2.96,3997226,3926082,1.81,-
1308,亞聚,466720,513785,462895,-9.16,0.82,1800628,1693560,6.32,-
1309,台達化,1411067,1567521,1805668,-9.98,-21.85,5099387,5880563,-13.28,-
1310,台苯,1195837,1325842,1372160,-9.8,-12.85,4705645,3640200,29.26,-
1312,國喬,1351742,1796339,2057338,-24.75,-34.29,5920447,7068519,-16.24,-
1313,聯成,3557369,3656880,4066861,-2.72,-12.52,12591587,14962077,-15.84,-
1314,中石化,2066599,1939183,2463561,6.57,-16.11,7376984,9862133,-25.19,-
1315,達新,173762,268832,197009,-35.36,-11.79,889855,836566,6.36,-
1321,大洋,401520,430978,403096,-6.83,-0.39,1402760,1681625,-16.58,-
1323,永裕,259416,266330,239305,-2.59,8.4,992201,987499,0.47,-
1324,地球,98876,113538,108559,-12.91,-8.91,382952,424390,-9.76,-
1325,恆大,72595,102211,103457,-28.97,-29.83,332526,383436,-13.27,-
1326,台化,26874740,28768227,30222154,-6.58,-11.07,102674244,111131202,-7.6,-
4306,炎洲,1647894,1515835,1579743,8.71,4.31,5607684,5638836,-0.55,-
1402,遠東新,18014292,18647674,18865899,-3.39,-4.51,69661942,72438483,-3.83,-
1409,新纖,2798766,2920498,3421964,-4.16,-18.21,11143759,12424592,-10.3,-
1410,南染,52927,64230,60297,-17.59,-12.22,202771,203113,-0.16,-
1413,宏洲,156487,201659,251637,-22.4,-37.81,631788,831207,-23.99,-
1414,東和,95390,75626,99350,26.13,-3.98,292457,396326,-26.2,-
1417,嘉裕,222427,238446,241295,-6.71,-7.81,1115463,1179771,-5.45,-
1418,東華,153069,201884,157406,-24.17,-2.75,652349,479350,36.09,-
1419,新紡,86585,111404,95253,-22.27,-9.09,398775,361083,10.43,-
1423,利華,57965,71004,73609,-18.36,-21.25,220001,229676,-4.21,-
1434,福懋,3742459,3888208,4095437,-3.74,-8.61,14171014,15121438,-6.28,-
1439,中和,29473,21639,19972,36.2,47.57,135086,115515,16.94,-
1440,南紡,1535691,1750254,1901271,-12.25,-19.22,5737000,7180527,-20.1,-
1441,大東,158692,181394,164013,-12.51,-3.24,583214,652467,-10.61,-
1443,立益,99593,106958,117985,-6.88,-15.58,366418,390724,-6.22,-
1444,力麗,850514,940354,939196,-9.55,-9.44,3258028,3699158,-11.92,-
1445,大宇,146140,142402,157101,2.62,-6.97,540734,629598,-14.11,-
1446,宏和,79953,67730,46084,18.04,73.49,307816,246168,25.04,"本月營收比較去年同期大幅增加,主係成衣銷售額增加所致"
1447,力鵬,1391017,1359182,1887494,2.34,-26.3,4586271,6500497,-29.44,-
1449,佳和,255619,254922,269119,0.27,-5.01,897524,916758,-2.09,-
1451,年興,1083699,1086656,1092318,-0.27,-0.78,4154790,3834513,8.35,-
1452,宏益,145779,185275,166495,-21.31,-12.44,645290,742948,-13.14,-
1453,大將,4088,5741,9311,-28.79,-56.09,14723,40217,-63.39,本月營收減少，係因紡織業景氣低迷，出貨量減少所致。
1454,台富,168945,177878,182264,-5.02,-7.3,585400,712156,-17.79,-
1455,集盛,1228238,1213972,1505210,1.17,-18.4,4220064,5530217,-23.69,-
1456,怡華,34407,40591,44320,-15.23,-22.36,143643,182311,-21.2,-
1457,宜進,385337,474615,312759,-18.81,23.2,1577736,1106899,42.53,-
1459,聯發,230041,305079,323934,-24.59,-28.98,997960,1326034,-24.74,-
1460,宏遠,738776,779623,737509,-5.23,0.17,2865035,2831278,1.19,-
1463,強盛,47797,55631,48239,-14.08,-0.91,176877,182426,-3.04,-
1464,得力,633050,683387,593106,-7.36,6.73,2469431,2141979,15.28,-
1465,偉全,190390,218088,228232,-12.7,-16.58,637908,751158,-15.07,-
1466,聚隆,305503,358106,384793,-14.68,-20.6,1173263,1433466,-18.15,-
1467,南緯,583463,507995,577965,14.85,0.95,2285197,2263119,0.97,-
1468,昶和,73900,70029,77329,5.52,-4.43,225861,249901,-9.61,-
1470,大統新創,71231,72318,83035,-1.5,-14.21,253531,282694,-10.31,-
1472,三洋紡,58739,63170,79178,-7.01,-25.81,196602,265507,-25.95,-
1473,台南,695932,1038168,622245,-32.96,11.84,3542776,3125440,13.35,-
1474,弘裕,282056,331942,316224,-15.02,-10.8,1130259,1160062,-2.56,-
1475,業旺,16270,19416,18438,-16.2,-11.75,62872,66847,-5.94,-
1476,儒鴻,2027647,1808685,1917486,12.1,5.74,7618085,6845699,11.28,-
1477,聚陽,1600417,2196574,1685801,-27.14,-5.06,7909844,7467829,5.91,-
4414,如興,146342,188584,186302,-22.39,-21.44,930844,765486,21.6,-
4426,利勤,183837,285330,209554,-35.57,-12.27,901442,703371,28.16,-
4438,廣越,205836,176472,266100,16.63,-22.64,887534,827815,7.21,-
1503,士電,1685582,1784182,1584840,-5.52,6.35,6611891,6344804,4.2,-
1504,東元,4203772,4408656,3904012,-4.64,7.67,15861059,15657756,1.29,-
1506,正道,128132,132399,137503,-3.22,-6.81,537400,510913,5.18,-
1507,永大,1762182,1790701,1726082,-1.59,2.09,6839490,7567702,-9.62,此為本公司自結數
1513,中興電,629564,1477839,713196,-57.39,-11.72,4049202,2794572,44.89,-
1514,亞力,301331,416221,257262,-27.6,17.13,1419164,1043810,35.95,-
1515,力山,257378,251669,207783,2.26,23.86,1018980,973293,4.69,-
1517,利奇,261382,272495,302811,-4.07,-13.68,971106,1194325,-18.68,-
1519,華城,760078,429038,458925,77.15,65.62,1796014,1485441,20.9,"主要為345KVA電力變壓器3台及亭置式TR 100KVA出貨1,250具。本公司為訂單生產依顧客交期出貨認列營收，所以月營收起伏變化大。"
1526,日馳,86139,81985,79891,5.06,7.82,280923,279212,0.61,-
1527,鑽全,358076,359999,271757,-0.53,31.76,1328189,1113516,19.27,-
1528,恩德,329602,369589,228066,-10.81,44.52,1125609,1011800,11.24,-
1529,樂士,8052,82081,13562,-90.19,-40.62,103006,40577,153.85,"105年累計營收增加,主要係因承攬太陽能電廠統包工程所致"
1530,亞崴,299100,278626,288875,7.34,3.53,1043217,1200822,-13.12,-
1531,高林股,146783,276819,262996,-46.97,-44.18,804743,910227,-11.58,-
1532,勤美,1202766,1271149,1176877,-5.37,2.19,4706339,5796112,-18.8,-
1535,中宇,733049,645773,670282,13.51,9.36,3142679,3233086,-2.79,-
1537,廣隆,570378,584951,593981,-2.49,-3.97,2172092,2310938,-6.0,-
1538,正峰,47209,53635,63147,-11.98,-25.23,209711,249154,-15.83,-
1539,巨庭,258858,225848,183144,14.61,41.34,987404,866119,14.0,-
1540,喬福,49420,59134,77169,-16.42,-35.95,192426,354361,-45.69,大陸市場顯著衰退
1541,錩泰,276787,354097,223038,-21.83,24.09,1139522,890582,27.95,-
1558,伸興,497559,400764,449152,24.15,10.77,1723084,1733019,-0.57,-
1560,中砂,309869,314515,352483,-1.47,-12.08,1244374,1369627,-9.14,-
1583,程泰,521404,503062,593466,3.64,-12.14,1873723,2401591,-21.97,-
1597,直得,86659,102230,99045,-15.23,-12.5,304066,340902,-10.8,-
2049,上銀,1324150,1160023,1394903,14.14,-5.07,4308557,5031120,-14.36,-
2241,艾姆勒,39266,39904,17933,-1.59,118.95,130509,59031,121.08,增減變動主要係客戶訂單成長
2371,大同,6749596,6713554,7738060,0.53,-12.77,26394093,32794126,-19.51,-
3167,大量,150848,135720,184426,11.14,-18.2,593225,668797,-11.29,-
4526,東台,880088,691664,716156,27.24,22.89,2551191,2499369,2.07,-
4532,瑞智,1649216,1642828,1532976,0.38,7.58,6041182,5771417,4.67,-
4540,全球傳動,133510,165684,148176,-19.41,-9.89,505401,595350,-15.1,-
4555,氣立,117270,94631,105251,23.92,11.41,399608,376521,6.13,-
4562,穎漢,96389,80525,90376,19.7,6.65,344060,326333,5.43,-
8222,寶一,79390,102624,93266,-22.63,-14.87,370187,299727,23.5,-
8374,羅昇,319231,380441,366077,-16.08,-12.79,1157275,1321151,-12.4,-
8996,高力,247845,252960,162467,-2.02,52.55,872396,713624,22.24,熱能產品營收成長
1603,華電,207771,231673,264498,-10.31,-21.44,778782,888906,-12.38,-
1604,聲寶,970307,840140,986619,15.49,-1.65,3617421,3374779,7.18,-
1605,華新,11855641,11846650,13480698,0.07,-12.05,43250079,49289606,-12.25,-
1608,華榮,505831,648634,710612,-22.01,-28.81,2215219,2916960,-24.05,-
1609,大亞,1139994,1287372,1342571,-11.44,-15.08,4338416,5054582,-14.16,-
1611,中電,214778,252457,238287,-14.92,-9.86,910484,950548,-4.21,-
1612,宏泰,277818,282299,280790,-1.58,-1.05,1007889,1092414,-7.73,-
1614,三洋電,445266,407626,460382,9.23,-3.28,1929977,1541300,25.21,-
1615,大山,133505,241376,201082,-44.69,-33.6,651894,815273,-20.03,-
1616,億泰,266272,234686,309344,13.45,-13.92,942132,1236395,-23.8,-
1617,榮星,215177,252483,272828,-14.77,-21.13,815084,1022666,-20.29,-
1618,合機,121454,141206,110124,-13.98,10.28,530311,529630,0.12,-
4930,燦星網,905155,842159,1115897,7.48,-18.88,3832111,4410717,-13.11,-
5283,禾聯碩,373044,423890,349736,-11.99,6.66,1915448,1298111,47.55,-
1708,東鹼,323073,367643,408024,-12.12,-20.82,1333275,1567015,-14.91,-
1709,和益,705620,780469,944681,-9.59,-25.3,3125517,3657941,-14.55,-
1710,東聯,1295902,1469682,1412486,-11.82,-8.25,4731502,4252438,11.26,無
1711,永光,903434,941263,937840,-4.01,-3.66,3197692,3370944,-5.13,-
1712,興農,1480147,1681254,1429134,-11.96,3.56,5680976,6140231,-7.47,-
1713,國化,55716,56177,71105,-0.82,-21.64,191565,261096,-26.63,-
1714,和桐,2472516,2218220,3786216,11.46,-34.69,9439359,15224728,-37.99,-
1717,長興,3345178,3465535,3341762,-3.47,0.1,11909641,12460913,-4.42,-
1718,中纖,2901647,2914858,3006958,-0.45,-3.5,10531950,11410245,-7.69,"本月份自結異業別合併營收資訊,未經會計師簽證或核閱"
1721,三晃,309740,846104,179028,-63.39,73.01,1355748,518528,161.46,105年03月因與國慶化學(股)公司合併，故本月營業收入淨額及本年度累計營業收入淨額較去年同期增加。
1722,台肥,1107671,1007255,1133985,9.96,-2.32,4295300,4970043,-13.57,-
1723,中碳,404258,419290,561067,-3.58,-27.94,1630229,2147774,-24.09,-
1724,台硝,174041,174822,131164,-0.44,32.68,648196,532490,21.72,-
1725,元禎,772298,829266,759575,-6.86,1.67,2818180,3059670,-7.89,-
1726,永記,611662,635198,669297,-3.7,-8.61,2400110,2757529,-12.96,-
1727,中華化,148602,196018,216019,-24.18,-31.2,649467,751013,-13.52,-
1730,花仙子,159098,169693,138177,-6.24,15.14,692180,603800,14.63,-
1732,毛寶,46272,35745,49985,29.45,-7.42,176828,205205,-13.82,-
1735,日勝化,273366,286731,420013,-4.66,-34.91,910581,1301324,-30.02,-
1773,勝一,497682,556516,600467,-10.57,-17.11,1969191,2226389,-11.55,-
1776,展宇,166988,192189,201276,-13.11,-17.03,611955,713183,-14.19,-
4720,德淵,209656,237784,203463,-11.82,3.04,790842,764945,3.38,-
4722,國精化,412244,450281,417841,-8.44,-1.33,1484047,1515842,-2.09,-
4725,信昌化,732839,849406,1427088,-13.72,-48.64,2686849,4597001,-41.55,-
4739,康普,308533,360403,333912,-14.39,-7.6,1287027,1282613,0.34,-
4755,三福化,291024,365070,275479,-20.28,5.64,1192261,1155617,3.17,-
1598,岱宇,312809,379141,245507,-17.49,27.41,1459231,1408322,3.61,-
1701,中化,513765,530148,530386,-3.09,-3.13,2005530,1909955,5.0,-
1707,葡萄王,741680,851163,617438,-12.86,20.12,2750412,2269766,21.17,-
1720,生達,320717,304120,252303,5.45,27.11,1179726,1058884,11.41,-
1731,美吾華,116607,129325,116621,-9.83,-0.01,465956,464181,0.38,-
1733,五鼎,182401,186842,156312,-2.37,16.69,664450,630594,5.36,-
1734,杏輝,150165,203694,171040,-26.27,-12.2,651307,650615,0.1,-
1736,喬山,1493694,1555813,1186875,-3.99,25.85,5906332,4611454,28.07,-
1760,寶齡富錦,57026,93649,78811,-39.1,-27.64,296706,368122,-19.4,無。
1762,中化生,117920,109236,92121,7.94,28.0,384405,348829,10.19,-
1783,和康生,26865,23701,22572,13.34,19.01,90307,78248,15.41,-
1786,科妍,12473,15868,24236,-21.39,-48.53,58336,84493,-30.95,-
1789,神隆,368741,307980,329446,19.72,11.92,1390497,1308504,6.26,-
1795,美時,541374,521347,447818,3.84,20.89,1965132,1742266,12.79,-
3164,景岳,42998,39566,33620,8.67,27.89,172081,154530,11.35,-
3705,永信,483506,455265,505374,6.2,-4.32,1925481,1948982,-1.2,-
4104,佳醫,507155,538963,516045,-5.9,-1.72,2011508,1995457,0.8,-
4106,雃博,179494,176880,181485,1.47,-1.09,688033,699250,-1.6,-
4108,懷特,2024,955,1696,111.93,19.33,4837,6472,-25.26,營收較去年同期減少，係因淡出毛利偏低之大宗藥材業務，而提升自行研發之處方藥及保健品之營收，但同基礎下營收及利潤均成長。
4119,旭富,177598,257042,181734,-30.9,-2.27,823077,624799,31.73,-
4133,亞諾法,36623,42374,42326,-13.57,-13.47,154431,153562,0.56,-
4142,國光生,6872,2832,8836,142.65,-22.22,51942,36616,41.85,-
4155,訊映,69293,83652,77356,-17.16,-10.42,307721,242685,26.79,-
4164,承業醫,286021,144171,138659,98.39,106.27,644867,443023,45.56,主係本年度4月銷售兩台大型醫療儀器，故營收較去年同期大幅成長。
