公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,10834889,6087866,9457971,77.97,14.55,26724446,24132782,10.73,-
1102,亞泥,7078477,3173166,5428755,123.07,30.38,16268085,13999325,16.2,-
1103,嘉泥,404642,168548,286096,140.07,41.43,1019396,741189,37.53,本年累計營收較去年同期增加主係大陸子公司水泥銷售較去年增加，去年停窯檢修天數較長銷售量較少且本年銷售價格及量有成長。
1104,環泥,532118,334711,461732,58.97,15.24,1379161,1248073,10.5,-
1108,幸福,466684,243173,444917,91.91,4.89,1216639,1203655,1.07,-
1109,信大,530432,195214,382253,171.71,38.76,1192024,915334,30.22,本月營收增加係因大陸子公司銷售水泥數量增加。
1110,東泥,177810,136914,166981,29.86,6.48,495721,460227,7.71,-
1201,味全,2428421,1840366,2477894,31.95,-1.99,6613882,6836644,-3.25,-
1203,味王,549870,434406,539328,26.57,1.95,1501118,1585617,-5.32,-
1210,大成,7653696,6064270,7306534,26.2,4.75,21963518,21023494,4.47,-
1213,大飲,35509,43998,40517,-19.29,-12.36,166043,174693,-4.95,-
1215,卜蜂,1443851,1226253,1501808,17.74,-3.85,4158339,4380233,-5.06,-
1216,統一,35307493,31775091,35244530,11.11,0.17,108623362,104660644,3.78,-
1217,愛之味,305956,233978,329496,30.76,-7.14,854260,874524,-2.31,-
1218,泰山,683513,583623,732695,17.11,-6.71,2082481,2388662,-12.81,-
1219,福壽,872199,674944,713899,29.22,22.17,2458105,2346263,4.76,-
1220,台榮,275543,192229,295443,43.34,-6.73,758844,785000,-3.33,-
1225,福懋油,1018326,828019,1179326,22.98,-13.65,2937279,3388530,-13.31,-
1227,佳格,1300987,995755,1155495,30.65,12.59,5307080,5076329,4.54,-
1229,聯華,434203,332597,431246,30.54,0.68,1248647,1256997,-0.66,-
1231,聯華食,392006,345000,383598,13.62,2.19,1290135,1482501,-12.97,-
1232,大統益,2021873,1589405,1611300,27.2,25.48,5526932,4882484,13.19,-
1233,天仁,147363,157578,155401,-6.48,-5.17,559023,533390,4.8,-
1234,黑松,362883,354559,495185,2.34,-26.71,1269748,1574855,-19.37,-
1235,興泰,12132,11995,25316,1.14,-52.07,37983,58081,-34.6,-
1236,宏亞,177862,143780,182954,23.7,-2.78,661979,726304,-8.85,-
1702,南僑,1168083,907636,1055229,28.69,10.69,3361656,2918002,15.2,-
1737,臺鹽,193529,184669,185832,4.79,4.14,628615,562550,11.74,-
1301,台塑,18441443,15579451,17351137,18.37,6.28,51989871,50044541,3.88,-
1303,南亞,26475846,24080324,23978905,9.94,10.41,77473959,74265110,4.32,-
1304,台聚,5002313,4017673,4414638,24.5,13.31,13713607,12693528,8.03,-
1305,華夏,1109998,1111776,1073372,-0.15,3.41,3528577,3201868,10.2,-
1307,三芳,1072858,890853,1025309,20.43,4.63,2825941,2611989,8.19,-
1308,亞聚,457752,414779,375129,10.36,22.02,1344360,1227231,9.54,-
1309,台達化,1829519,1129815,1776486,61.93,2.98,4363665,4389018,-0.57,-
1310,台苯,1722241,1681049,2086425,2.45,-17.45,5274657,5058743,4.26,-
1312,國喬,1986992,1910787,2380191,3.98,-16.51,6201662,5980393,3.69,-
1313,聯成,5301684,3698990,4081356,43.32,29.9,13146726,11367679,15.65,-
1314,中石化,2768467,3170571,3448573,-12.68,-19.72,8943492,9074551,-1.44,-
1315,達新,223702,153041,299352,46.17,-25.27,631994,711740,-11.2,-
1321,大洋,433343,372583,412165,16.3,5.13,1291039,1228602,5.08,-
1323,永裕,285297,239166,276768,19.28,3.08,825905,781143,5.73,-
1324,地球,135866,108612,151149,25.09,-10.11,376564,386505,-2.57,-
1325,恆大,80618,94042,91944,-14.27,-12.31,292973,268167,9.25,-
1326,台化,34380210,31434828,34088366,9.36,0.85,100960296,101748778,-0.77,-
4306,炎洲,1764378,1462083,1858665,20.67,-5.07,4813924,4586135,4.96,-
1402,遠東新,19770964,18034621,20122152,9.62,-1.74,58260220,57620493,1.11,-
1409,新纖,3457980,4944295,3286527,-30.06,5.21,11423969,9639548,18.51,-
1410,南染,52235,41372,55259,26.25,-5.47,138853,138785,0.04,-
1413,宏洲,332498,283106,471590,17.44,-29.49,957423,1128664,-15.17,-
1414,東和,98074,133324,143152,-26.43,-31.48,330362,308192,7.19,-
1417,嘉裕,270914,292436,261900,-7.35,3.44,880087,830911,5.91,-
1418,東華,207821,110481,164441,88.1,26.38,420990,473883,-11.16,-
1419,新紡,98076,83261,92940,17.79,5.52,273370,223160,22.49,-
1423,利華,38536,46689,82242,-17.46,-53.14,153081,232654,-34.2,-
1434,福懋,4375460,3633812,4389181,20.4,-0.31,11926137,11714743,1.8,-
1439,中和,32531,22821,65347,42.54,-50.21,74414,128877,-42.25,-
1440,南紡,1626697,1575697,1714880,3.23,-5.14,4561887,5107444,-10.68,-
1441,大東,131894,96172,114494,37.14,15.19,331993,325830,1.89,-
1443,立益,148108,92204,194934,60.63,-24.02,377960,423798,-10.81,-
1444,力麗,999272,853951,959672,17.01,4.12,2743546,2816754,-2.59,-
1445,大宇,168213,134633,181426,24.94,-7.28,458305,456737,0.34,-
1446,宏和,66050,43485,61882,51.89,6.73,206235,203949,1.12,-
1447,力鵬,1992260,1684451,2202433,18.27,-9.54,5976953,6799953,-12.1,-
1449,佳和,273532,203837,296401,34.19,-7.71,730721,783820,-6.77,-
1451,年興,1065922,957756,1145049,11.29,-6.91,3075729,3164052,-2.79,-
1452,宏益,216253,148511,205788,45.61,5.08,525035,543440,-3.38,-
1453,大將,6455,7061,15278,-8.58,-57.74,60064,44643,34.54,-
1454,台富,180427,131766,177291,36.92,1.76,456116,491900,-7.27,-
1455,集盛,1461767,1422205,1390296,2.78,5.14,4503321,4000950,12.55,-
1456,怡華,98680,49572,61150,99.06,61.37,246999,203192,21.55,-
1457,宜進,405846,352071,369199,15.27,9.92,1116014,967096,15.39,-
1459,聯發,381609,319048,309054,19.6,23.47,1011480,897470,12.7,-
1460,宏遠,739425,555201,706561,33.18,4.65,1903313,1738216,9.49,-
