公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,9457971,5540346,10183718,70.71,-7.12,24132782,25291777,-4.58,-
1102,亞泥,5428755,2552357,5711687,112.69,-4.95,13999325,13204563,6.01,-
1103,嘉泥,286007,166638,320899,71.63,-10.87,741100,1001970,-26.03,-
1104,環泥,461732,299860,459409,53.98,0.5,1248073,1152461,8.29,-
1108,幸福,444917,276936,378268,60.65,17.61,1203655,948413,26.91,-
1109,信大,382253,149301,305214,156.02,25.24,915334,794753,15.17,係因大陸子公司銷售水泥數量增加。
1110,東泥,166981,113585,137084,47.0,21.8,460227,382275,20.39,-
1201,味全,2477894,2065554,2183810,19.96,13.46,6836644,6063169,12.75,-
1203,味王,539328,505506,579188,6.69,-6.88,1585617,1521720,4.19,-
1210,大成,7306534,5933139,7602124,23.14,-3.88,21022380,21089000,-0.31,-
1213,大飲,40517,61451,41096,-34.06,-1.4,174693,171060,2.12,-
1215,卜蜂,1501808,1308013,1448041,14.81,3.71,4380233,4206914,4.11,-
1216,統一,35244530,29510151,34131178,19.43,3.26,104660644,97853540,6.95,-
1217,愛之味,329496,260450,413675,26.51,-20.34,874524,895327,-2.32,-
1218,泰山,732191,685922,788462,6.74,-7.13,2388662,2259457,5.71,-
1219,福壽,713899,667854,885879,6.89,-19.41,2346263,2378123,-1.33,-
1220,台榮,295443,222809,309434,32.59,-4.52,785000,828904,-5.29,-
1225,福懋油,1179326,910219,1259749,29.56,-6.38,3388530,3293120,2.89,-
1227,佳格,1155495,1146421,1188909,0.79,-2.81,5076329,4288193,18.37,-
1229,聯華,431246,317176,448948,35.96,-3.94,1256997,1262986,-0.47,-
1231,聯華食,383598,351653,365022,9.08,5.08,1482501,1285163,15.35,-
1232,大統益,1611300,1389500,1520745,15.96,5.95,4882484,4290989,13.78,-
1233,天仁,155401,179468,146807,-13.41,5.85,533390,519899,2.59,-
1234,黑松,495185,479548,568685,3.26,-12.92,1574855,1678345,-6.16,-
