公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,10876929,5085162,9750141,113.89,11.55,25356331,24179212,4.86,-
1102,亞泥,8318969,3165899,6395353,162.76,30.07,19390605,16573879,16.99,-
1103,嘉泥,166883,108448,173573,53.88,-3.85,452391,471257,-4.0,-
1104,環泥,437140,270638,437497,61.52,-0.08,1187296,1166097,1.81,-
1108,幸福,313093,168065,314840,86.29,-0.55,834347,832661,0.2,-
1109,信大,541582,149960,402999,261.15,34.38,1360434,1061380,28.17,-
1110,東泥,147819,82927,161920,78.25,-8.7,417039,412492,1.1,-
1201,味全,1598137,1358770,1380961,17.61,15.72,4540400,3902748,16.33,-
1203,味王,514903,443171,506069,16.18,1.74,1502182,1455828,3.18,-
1210,大成,6130106,4971488,5059713,23.3,21.15,18278107,17199103,6.27,-
1213,大飲,29047,39925,34897,-27.24,-16.76,132398,149090,-11.19,-
1215,卜蜂,1686202,1463626,1711634,15.2,-1.48,5035297,4957240,1.57,-
1216,統一,36804987,29826477,35875546,23.39,2.59,107775873,104288263,3.34,-
1217,愛之味,313572,303197,364432,3.42,-13.95,996280,1028435,-3.12,-
1218,泰山,599053,467918,656123,28.02,-8.69,1773455,1867924,-5.05,-
1219,福壽,1055161,715431,1053098,47.48,0.19,2970407,2870316,3.48,-
1220,台榮,208035,143511,204990,44.96,1.48,613283,574528,6.74,-
1225,福懋油,880257,633413,974488,38.97,-9.66,2477770,2794671,-11.33,-
1227,佳格,1586997,1388035,1437583,14.33,10.39,7337166,7414473,-1.04,-
1229,聯華,420926,314549,448994,33.81,-6.25,1228654,1224442,0.34,-
1231,聯華食,631653,572959,627092,10.24,0.72,2118070,2016950,5.01,-
1232,大統益,1437562,1101574,1502080,30.5,-4.29,4159273,4117718,1.0,-
1233,天仁,180929,161835,166183,11.79,8.87,569109,555153,2.51,-
1234,黑松,543860,611984,678377,-11.13,-19.82,2145257,2315768,-7.36,-
1235,興泰,1830,1114,2540,64.27,-27.95,4696,6033,-22.16,-
1236,宏亞,94089,78912,143298,19.23,-34.34,499949,571543,-12.52,-
1702,南僑,1515180,983725,1459853,54.02,3.78,4217436,4270013,-1.23,-
1737,臺鹽,236758,164679,253495,43.76,-6.6,676048,681388,-0.78,-
1301,台塑,18695341,14815825,20898368,26.18,-10.54,53012075,54167368,-2.13,-
1303,南亞,24967277,20957969,29059122,19.13,-14.08,70920119,82219991,-13.74,-
1304,台聚,4757905,3725362,5226687,27.71,-8.96,13487848,14664637,-8.02,-
1305,華夏,1153354,881123,1401774,30.89,-17.72,3227713,4144197,-22.11,-
1307,三芳,1025298,692269,1004127,48.1,2.1,2628242,2385362,10.18,-
1308,亞聚,612209,477215,490319,28.28,24.85,1709605,1326143,28.91,-
1309,台達化,1602824,1250603,1713650,28.16,-6.46,4599991,4840754,-4.97,-
1310,台苯,970745,848455,1332672,14.41,-27.15,2937157,4004302,-26.64,-
1312,國喬,1647124,1454364,2196810,13.25,-25.02,5006124,6414628,-21.95,-
1313,聯成,6149496,3228374,5523532,90.48,11.33,15365606,13570480,13.22,-
1314,中石化,2867391,2702854,3286055,6.08,-12.74,8138031,9500185,-14.33,-
1315,達新,192036,131022,197072,46.56,-2.55,515215,570734,-9.72,-
1321,大洋,358700,249105,416662,43.99,-13.91,1043286,1189692,-12.3,-
1323,永裕,302503,236013,304887,28.17,-0.78,846291,825450,2.52,-
1324,地球,108686,83062,106782,30.84,1.78,290939,261060,11.44,-
1325,恆大,68416,45720,82253,49.64,-16.82,195653,229124,-14.6,-
1326,台化,32072473,27572409,35158316,16.32,-8.77,91432670,98956552,-7.6,-
4306,炎洲,1378190,927582,2035199,48.57,-32.28,3805906,5023177,-24.23,-
1402,遠東新,22458329,17985769,16832612,24.86,33.42,61898851,51479734,20.23,-
1409,新纖,3535097,2842997,3629757,24.34,-2.6,9850091,9222092,6.8,-
1410,南染,33322,25652,47210,29.9,-29.41,96349,122939,-21.62,-
1413,宏洲,315920,241280,294758,30.93,7.17,887773,901228,-1.49,-
1414,東和,78072,65962,119362,18.35,-34.59,211137,261472,-19.25,-
1417,嘉裕,96359,119313,124475,-19.23,-22.58,373571,458157,-18.46,-
1418,東華,43377,27041,67019,60.41,-35.27,82023,154720,-46.98,-
1419,新紡,154998,123598,135464,25.4,14.42,404477,345626,17.02,-
1423,利華,38900,31127,91799,24.97,-57.62,112100,218911,-48.79,主因去年基期偏高、近期經濟情勢轉趨保守加上中美貿易糾紛未決，影響下游紗線業者對於毛條原料之需求。
1434,福懋,4419100,3412786,4198303,29.48,5.25,11718847,10730423,9.21,-
1439,中和,6578,26367,21954,-75.05,-70.03,55451,65031,-14.73,由於羊毛供給減少價格飛漲，客戶延後下單並調降庫存觀望走勢，致使本月較去年同期大幅減少70.04%。
1440,南紡,2217452,1513609,2249692,46.5,-1.43,5765387,6006958,-4.02,-
1441,大東,155685,73105,160467,112.96,-2.98,377229,426678,-11.58,-
1443,立益,55594,41416,92193,34.23,-39.69,177339,272311,-34.87,-
